dimension,subgroup,n,rmse,gap_score,mode,repeat,fold,model
gap_length,5,15,0.09443055481219245,1.67,B,0,0,global_blend
left_distance_bin,0-7,988,0.07050045393071223,8.85,B,0,0,global_blend
left_distance_bin,16-30,37,0.06899062619439568,9.3,B,0,0,global_blend
left_distance_bin,31+,24,0.084809289038695,4.56,B,0,0,global_blend
left_distance_bin,8-15,150,0.08356353193609031,4.93,B,0,0,global_blend
left_distance_bin,none,1,0.03700544411774681,18.9,B,0,0,global_blend
right_distance_bin,0-7,974,0.06738158674055719,9.79,B,0,0,global_blend
right_distance_bin,16-30,29,0.08330026652231558,5.01,B,0,0,global_blend
right_distance_bin,31+,16,0.05431955968889106,13.7,B,0,0,global_blend
right_distance_bin,8-15,180,0.09536391241526056,1.39,B,0,0,global_blend
right_distance_bin,none,1,0.02369729359685241,22.89,B,0,0,global_blend
year,2010,45,0.05650407906623179,13.05,B,0,0,global_blend
year,2011,41,0.05502690498784197,13.49,B,0,0,global_blend
year,2012,30,0.07407120276136313,7.78,B,0,0,global_blend
year,2013,37,0.06273440723000752,11.18,B,0,0,global_blend
year,2014,46,0.06252225332468585,11.24,B,0,0,global_blend
year,2015,34,0.06294451100582908,11.12,B,0,0,global_blend
year,2016,41,0.10386618675617998,0.0,B,0,0,global_blend
year,2017,86,0.05361986572987718,13.91,B,0,0,global_blend
year,2018,89,0.05662847006358908,13.01,B,0,0,global_blend
year,2019,122,0.06667497007819317,10.0,B,0,0,global_blend
year,2020,135,0.06650087685951958,10.05,B,0,0,global_blend
year,2021,110,0.10815200174300002,0.0,B,0,0,global_blend
year,2022,139,0.0773253953939569,6.8,B,0,0,global_blend
year,2023,127,0.0676079908675137,9.72,B,0,0,global_blend
year,2024,118,0.07148719043944121,8.55,B,0,0,global_blend
confidence_bin,low,4,0.0705375133895432,8.84,B,0,0,global_blend
confidence_bin,medium,269,0.07432578175255775,7.7,B,0,0,global_blend
confidence_bin,high,927,0.07197518747367418,8.41,B,0,0,global_blend
overall,all,1200,0.07250402938513356,8.25,B,0,0,ensemble
seen_polygon,False,1200,0.07250402938513356,8.25,B,0,0,ensemble
crop_type,зерновые,319,0.05170029635559954,14.49,B,0,0,ensemble
crop_type,озимая пшеница,810,0.07927754093800735,6.22,B,0,0,ensemble
crop_type,подсолнечник,71,0.07167486885319668,8.5,B,0,0,ensemble
source_label,landsat,516,0.06832803247844778,9.5,B,0,0,ensemble
source_label,modis,192,0.07596752633366377,7.21,B,0,0,ensemble
source_label,s2,492,0.07531906535270012,7.4,B,0,0,ensemble
gap_length,1,864,0.0720913096694894,8.37,B,0,0,ensemble
gap_length,2,272,0.07188011423909577,8.44,B,0,0,ensemble
gap_length,3,45,0.07723623528954134,6.83,B,0,0,ensemble
gap_length,4,4,0.050743852149439675,14.78,B,0,0,ensemble
gap_length,5,15,0.09443055481219245,1.67,B,0,0,ensemble
left_distance_bin,0-7,988,0.07050045393071223,8.85,B,0,0,ensemble
left_distance_bin,16-30,37,0.06899062619439568,9.3,B,0,0,ensemble
left_distance_bin,31+,24,0.084809289038695,4.56,B,0,0,ensemble
left_distance_bin,8-15,150,0.08356353193609031,4.93,B,0,0,ensemble
left_distance_bin,none,1,0.03700544411774681,18.9,B,0,0,ensemble
right_distance_bin,0-7,974,0.06738158674055719,9.79,B,0,0,ensemble
right_distance_bin,16-30,29,0.08330026652231558,5.01,B,0,0,ensemble
right_distance_bin,31+,16,0.05431955968889106,13.7,B,0,0,ensemble
right_distance_bin,8-15,180,0.09536391241526056,1.39,B,0,0,ensemble
right_distance_bin,none,1,0.02369729359685241,22.89,B,0,0,ensemble
year,2010,45,0.05650407906623179,13.05,B,0,0,ensemble
year,2011,41,0.05502690498784197,13.49,B,0,0,ensemble
year,2012,30,0.07407120276136313,7.78,B,0,0,ensemble
year,2013,37,0.06273440723000752,11.18,B,0,0,ensemble
year,2014,46,0.06252225332468585,11.24,B,0,0,ensemble
year,2015,34,0.06294451100582908,11.12,B,0,0,ensemble
year,2016,41,0.10386618675617998,0.0,B,0,0,ensemble
year,2017,86,0.05361986572987718,13.91,B,0,0,ensemble
year,2018,89,0.05662847006358908,13.01,B,0,0,ensemble
year,2019,122,0.06667497007819317,10.0,B,0,0,ensemble
year,2020,135,0.06650087685951958,10.05,B,0,0,ensemble
year,2021,110,0.10815200174300002,0.0,B,0,0,ensemble
year,2022,139,0.0773253953939569,6.8,B,0,0,ensemble
year,2023,127,0.0676079908675137,9.72,B,0,0,ensemble
year,2024,118,0.07148719043944121,8.55,B,0,0,ensemble
confidence_bin,low,4,0.0705375133895432,8.84,B,0,0,ensemble
confidence_bin,medium,269,0.07432578175255775,7.7,B,0,0,ensemble
confidence_bin,high,927,0.07197518747367418,8.41,B,0,0,ensemble
overall,all,1200,0.09452313704704444,1.64,B,0,1,baseline
seen_polygon,False,1200,0.09452313704704444,1.64,B,0,1,baseline
crop_type,зерновые,277,0.07380226768259078,7.86,B,0,1,baseline
crop_type,озимая пшеница,856,0.10082868322261875,0.0,B,0,1,baseline
crop_type,подсолнечник,67,0.08727492434213088,3.82,B,0,1,baseline
source_label,landsat,448,0.08530182010284748,4.41,B,0,1,baseline
source_label,modis,200,0.11849742641223741,0.0,B,0,1,baseline
source_label,s2,552,0.09181535386772094,2.46,B,0,1,baseline
gap_length,1,863,0.09042531629381537,2.87,B,0,1,baseline
gap_length,2,236,0.09195308717394839,2.41,B,0,1,baseline
gap_length,3,57,0.09409192468473744,1.77,B,0,1,baseline
gap_length,4,24,0.09477370445083597,1.57,B,0,1,baseline
gap_length,5,20,0.21787027508998597,0.0,B,0,1,baseline
left_distance_bin,0-7,1002,0.09255956187221936,2.23,B,0,1,baseline
left_distance_bin,16-30,34,0.07570322716114755,7.29,B,0,1,baseline
left_distance_bin,31+,20,0.14511738412691777,0.0,B,0,1,baseline
left_distance_bin,8-15,142,0.10229498177003526,0.0,B,0,1,baseline
left_distance_bin,none,2,0.13262978879069426,0.0,B,0,1,baseline
right_distance_bin,0-7,991,0.09051082253370346,2.85,B,0,1,baseline
right_distance_bin,16-30,32,0.12855718036042782,0.0,B,0,1,baseline
right_distance_bin,31+,17,0.12088175271576077,0.0,B,0,1,baseline
right_distance_bin,8-15,160,0.10682333211915432,0.0,B,0,1,baseline
year,2010,39,0.0789761025706686,6.31,B,0,1,baseline
year,2011,28,0.08827063351203256,3.52,B,0,1,baseline
year,2012,28,0.10383684128407339,0.0,B,0,1,baseline
year,2013,29,0.10701430511586416,0.0,B,0,1,baseline
year,2014,46,0.08123049790721736,5.63,B,0,1,baseline
year,2015,33,0.08584081907079631,4.25,B,0,1,baseline
year,2016,37,0.10273360644944245,0.0,B,0,1,baseline
year,2017,103,0.09287728819908865,2.14,B,0,1,baseline
year,2018,76,0.06624641895882807,10.13,B,0,1,baseline
year,2019,140,0.10926381895975219,0.0,B,0,1,baseline
year,2020,137,0.09974210855827118,0.08,B,0,1,baseline
year,2021,126,0.12082710918556727,0.0,B,0,1,baseline
year,2022,113,0.10854385032866107,0.0,B,0,1,baseline
year,2023,152,0.07077623695485222,8.77,B,0,1,baseline
year,2024,113,0.06653905610785481,10.04,B,0,1,baseline
confidence_bin,low,11,0.05448457980845443,13.65,B,0,1,baseline
confidence_bin,medium,370,0.08394913843006008,4.82,B,0,1,baseline
confidence_bin,high,819,0.09933438096459377,0.2,B,0,1,baseline
overall,all,1200,0.07367296949448908,7.9,B,0,1,global_blend
seen_polygon,False,1200,0.07367296949448908,7.9,B,0,1,global_blend
crop_type,зерновые,277,0.06364066804355115,10.91,B,0,1,global_blend
crop_type,озимая пшеница,856,0.07796115740059242,6.61,B,0,1,global_blend
crop_type,подсолнечник,67,0.05306178074611134,14.08,B,0,1,global_blend
source_label,landsat,448,0.0705833460134792,8.82,B,0,1,global_blend
source_label,modis,200,0.06397060050210403,10.81,B,0,1,global_blend
source_label,s2,552,0.07920415125774431,6.24,B,0,1,global_blend
gap_length,1,863,0.0688200036902457,9.35,B,0,1,global_blend
gap_length,2,236,0.07128243726702609,8.62,B,0,1,global_blend
gap_length,3,57,0.07082286272549033,8.75,B,0,1,global_blend
gap_length,4,24,0.07654884525319622,7.04,B,0,1,global_blend
gap_length,5,20,0.20002686336656086,0.0,B,0,1,global_blend
left_distance_bin,0-7,1002,0.07238262823518352,8.29,B,0,1,global_blend
left_distance_bin,16-30,34,0.05151376848271996,14.55,B,0,1,global_blend
left_distance_bin,31+,20,0.09493757666682306,1.52,B,0,1,global_blend
left_distance_bin,8-15,142,0.08289465370352009,5.13,B,0,1,global_blend
left_distance_bin,none,2,0.09295271662948315,2.11,B,0,1,global_blend
right_distance_bin,0-7,991,0.07048256436129822,8.86,B,0,1,global_blend
right_distance_bin,16-30,32,0.1261303161298078,0.0,B,0,1,global_blend
right_distance_bin,31+,17,0.09980525581448497,0.06,B,0,1,global_blend
right_distance_bin,8-15,160,0.07548774907748176,7.35,B,0,1,global_blend
year,2010,39,0.04890118156792658,15.33,B,0,1,global_blend
year,2011,28,0.05916711038889447,12.25,B,0,1,global_blend
year,2012,28,0.07367603590811314,7.9,B,0,1,global_blend
year,2013,29,0.07247344193349546,8.26,B,0,1,global_blend
year,2014,46,0.05558923115407506,13.32,B,0,1,global_blend
year,2015,33,0.06167172521491824,11.5,B,0,1,global_blend
year,2016,37,0.08106773622304647,5.68,B,0,1,global_blend
year,2017,103,0.06334893692307851,11.0,B,0,1,global_blend
year,2018,76,0.049386953952780505,15.18,B,0,1,global_blend
year,2019,140,0.09373463253287895,1.88,B,0,1,global_blend
year,2020,137,0.07713363853540418,6.86,B,0,1,global_blend
year,2021,126,0.09172417909239348,2.48,B,0,1,global_blend
year,2022,113,0.09501308272716766,1.5,B,0,1,global_blend
year,2023,152,0.057502080769912534,12.75,B,0,1,global_blend
year,2024,113,0.049794723634330136,15.06,B,0,1,global_blend
confidence_bin,low,11,0.047629303356070844,15.71,B,0,1,global_blend
confidence_bin,medium,370,0.06529181014757617,10.41,B,0,1,global_blend
confidence_bin,high,819,0.07743583022434207,6.77,B,0,1,global_blend
overall,all,1200,0.07367296949448908,7.9,B,0,1,ensemble
seen_polygon,False,1200,0.07367296949448908,7.9,B,0,1,ensemble
crop_type,зерновые,277,0.06364066804355115,10.91,B,0,1,ensemble
crop_type,озимая пшеница,856,0.07796115740059242,6.61,B,0,1,ensemble
crop_type,подсолнечник,67,0.05306178074611134,14.08,B,0,1,ensemble
source_label,landsat,448,0.0705833460134792,8.82,B,0,1,ensemble
source_label,modis,200,0.06397060050210403,10.81,B,0,1,ensemble
source_label,s2,552,0.07920415125774431,6.24,B,0,1,ensemble
gap_length,1,863,0.0688200036902457,9.35,B,0,1,ensemble
gap_length,2,236,0.07128243726702609,8.62,B,0,1,ensemble
gap_length,3,57,0.07082286272549033,8.75,B,0,1,ensemble
gap_length,4,24,0.07654884525319622,7.04,B,0,1,ensemble
gap_length,5,20,0.20002686336656086,0.0,B,0,1,ensemble
left_distance_bin,0-7,1002,0.07238262823518352,8.29,B,0,1,ensemble
left_distance_bin,16-30,34,0.05151376848271996,14.55,B,0,1,ensemble
left_distance_bin,31+,20,0.09493757666682306,1.52,B,0,1,ensemble
left_distance_bin,8-15,142,0.08289465370352009,5.13,B,0,1,ensemble
left_distance_bin,none,2,0.09295271662948315,2.11,B,0,1,ensemble
right_distance_bin,0-7,991,0.07048256436129822,8.86,B,0,1,ensemble
right_distance_bin,16-30,32,0.1261303161298078,0.0,B,0,1,ensemble
right_distance_bin,31+,17,0.09980525581448497,0.06,B,0,1,ensemble
right_distance_bin,8-15,160,0.07548774907748176,7.35,B,0,1,ensemble
year,2010,39,0.04890118156792658,15.33,B,0,1,ensemble
year,2011,28,0.05916711038889447,12.25,B,0,1,ensemble
year,2012,28,0.07367603590811314,7.9,B,0,1,ensemble
year,2013,29,0.07247344193349546,8.26,B,0,1,ensemble
year,2014,46,0.05558923115407506,13.32,B,0,1,ensemble
year,2015,33,0.06167172521491824,11.5,B,0,1,ensemble
year,2016,37,0.08106773622304647,5.68,B,0,1,ensemble
year,2017,103,0.06334893692307851,11.0,B,0,1,ensemble
year,2018,76,0.049386953952780505,15.18,B,0,1,ensemble
year,2019,140,0.09373463253287895,1.88,B,0,1,ensemble
year,2020,137,0.07713363853540418,6.86,B,0,1,ensemble
year,2021,126,0.09172417909239348,2.48,B,0,1,ensemble
year,2022,113,0.09501308272716766,1.5,B,0,1,ensemble
year,2023,152,0.057502080769912534,12.75,B,0,1,ensemble
year,2024,113,0.049794723634330136,15.06,B,0,1,ensemble
confidence_bin,low,11,0.047629303356070844,15.71,B,0,1,ensemble
confidence_bin,medium,370,0.06529181014757617,10.41,B,0,1,ensemble
confidence_bin,high,819,0.07743583022434207,6.77,B,0,1,ensemble
overall,all,1200,0.08866392509363127,3.4,B,0,2,baseline
seen_polygon,False,1200,0.08866392509363127,3.4,B,0,2,baseline
crop_type,зерновые,326,0.0771837379487944,6.84,B,0,2,baseline
crop_type,озимая пшеница,874,0.09258220757883474,2.23,B,0,2,baseline
source_label,landsat,543,0.0714394551948538,8.57,B,0,2,baseline
source_label,modis,167,0.11193485237837375,0.0,B,0,2,baseline
source_label,s2,490,0.09657275751591188,1.03,B,0,2,baseline
gap_length,1,868,0.08572995355991696,4.28,B,0,2,baseline
gap_length,2,260,0.10049413949836201,0.0,B,0,2,baseline
gap_length,3,63,0.08129209568140618,5.61,B,0,2,baseline
gap_length,4,4,0.020261816317689498,23.92,B,0,2,baseline
gap_length,5,5,0.04548644274227438,16.35,B,0,2,baseline
left_distance_bin,0-7,1002,0.08543104698249648,4.37,B,0,2,baseline
left_distance_bin,16-30,21,0.08289589843363138,5.13,B,0,2,baseline
left_distance_bin,31+,20,0.10802164670857234,0.0,B,0,2,baseline
left_distance_bin,8-15,153,0.10538865173622729,0.0,B,0,2,baseline
left_distance_bin,none,4,0.1042519494720113,0.0,B,0,2,baseline
right_distance_bin,0-7,994,0.08449214935065351,4.65,B,0,2,baseline
right_distance_bin,16-30,22,0.09339213159326579,1.98,B,0,2,baseline
right_distance_bin,31+,15,0.14444715578568362,0.0,B,0,2,baseline
right_distance_bin,8-15,167,0.10462786979044789,0.0,B,0,2,baseline
right_distance_bin,none,2,0.04718027179143764,15.85,B,0,2,baseline
year,2010,34,0.08254215586666995,5.24,B,0,2,baseline
year,2011,28,0.07994852256359693,6.02,B,0,2,baseline
year,2012,26,0.09906108823296064,0.28,B,0,2,baseline
year,2013,35,0.07733512464635983,6.8,B,0,2,baseline
year,2014,39,0.07346212007298406,7.96,B,0,2,baseline
year,2015,21,0.0615657751800264,11.53,B,0,2,baseline
year,2016,33,0.09684411527048274,0.95,B,0,2,baseline
year,2017,104,0.08097189538791269,5.71,B,0,2,baseline
year,2018,80,0.0651903276462184,10.44,B,0,2,baseline
year,2019,131,0.0959760074919321,1.21,B,0,2,baseline
year,2020,156,0.08554374949017429,4.34,B,0,2,baseline
year,2021,114,0.12889650277861017,0.0,B,0,2,baseline
year,2022,130,0.08607880716596386,4.18,B,0,2,baseline
year,2023,141,0.09619104644431721,1.14,B,0,2,baseline
year,2024,128,0.057749376225523105,12.68,B,0,2,baseline
confidence_bin,low,7,0.053252994878387756,14.02,B,0,2,baseline
confidence_bin,medium,401,0.09071672245312384,2.78,B,0,2,baseline
confidence_bin,high,792,0.08785936125033364,3.64,B,0,2,baseline
overall,all,1200,0.06890887618949618,9.33,B,0,2,global_blend
seen_polygon,False,1200,0.06890887618949618,9.33,B,0,2,global_blend
crop_type,зерновые,326,0.05749674377067212,12.75,B,0,2,global_blend
crop_type,озимая пшеница,874,0.07270834841237929,8.19,B,0,2,global_blend
source_label,landsat,543,0.05998447578065323,12.0,B,0,2,global_blend
source_label,modis,167,0.06672420486240907,9.98,B,0,2,global_blend
source_label,s2,490,0.07825686811591964,6.52,B,0,2,global_blend
gap_length,1,868,0.06628238707188902,10.12,B,0,2,global_blend
gap_length,2,260,0.07919930506259724,6.24,B,0,2,global_blend
gap_length,3,63,0.06256752880722122,11.23,B,0,2,global_blend
gap_length,4,4,0.015242875460189412,25.43,B,0,2,global_blend
gap_length,5,5,0.035425629586872454,19.37,B,0,2,global_blend
left_distance_bin,0-7,1002,0.06685934539237207,9.94,B,0,2,global_blend
left_distance_bin,16-30,21,0.07166128872234462,8.5,B,0,2,global_blend
left_distance_bin,31+,20,0.0879445234235582,3.62,B,0,2,global_blend
left_distance_bin,8-15,153,0.07762265836909864,6.71,B,0,2,global_blend
left_distance_bin,none,4,0.09302301510664418,2.09,B,0,2,global_blend
right_distance_bin,0-7,994,0.06569286512934612,10.29,B,0,2,global_blend
right_distance_bin,16-30,22,0.0888247035819995,3.35,B,0,2,global_blend
right_distance_bin,31+,15,0.10688838478823125,0.0,B,0,2,global_blend
right_distance_bin,8-15,167,0.07979922902742735,6.06,B,0,2,global_blend
right_distance_bin,none,2,0.005718347489634942,28.28,B,0,2,global_blend
year,2010,34,0.06938357287611789,9.18,B,0,2,global_blend
year,2011,28,0.059278035330486596,12.22,B,0,2,global_blend
year,2012,26,0.0677385054925044,9.68,B,0,2,global_blend
year,2013,35,0.06752193086691981,9.74,B,0,2,global_blend
year,2014,39,0.06723759802113541,9.83,B,0,2,global_blend
year,2015,21,0.05226984012272097,14.32,B,0,2,global_blend
year,2016,33,0.07942383271752927,6.17,B,0,2,global_blend
year,2017,104,0.05729429382717782,12.81,B,0,2,global_blend
year,2018,80,0.053825795988032304,13.85,B,0,2,global_blend
year,2019,131,0.07772943742329978,6.68,B,0,2,global_blend
year,2020,156,0.07346842563947531,7.96,B,0,2,global_blend
year,2021,114,0.08887278345140488,3.34,B,0,2,global_blend
year,2022,130,0.06570923902550828,10.29,B,0,2,global_blend
year,2023,141,0.07419529290183932,7.74,B,0,2,global_blend
year,2024,128,0.04598952866772786,16.2,B,0,2,global_blend
confidence_bin,low,7,0.05962618934420451,12.11,B,0,2,global_blend
confidence_bin,medium,401,0.07379629778270488,7.86,B,0,2,global_blend
confidence_bin,high,792,0.06637654261089827,10.09,B,0,2,global_blend
overall,all,1200,0.06890887618949618,9.33,B,0,2,ensemble
seen_polygon,False,1200,0.06890887618949618,9.33,B,0,2,ensemble
crop_type,зерновые,326,0.05749674377067212,12.75,B,0,2,ensemble
crop_type,озимая пшеница,874,0.07270834841237929,8.19,B,0,2,ensemble
source_label,landsat,543,0.05998447578065323,12.0,B,0,2,ensemble
source_label,modis,167,0.06672420486240907,9.98,B,0,2,ensemble
source_label,s2,490,0.07825686811591964,6.52,B,0,2,ensemble
gap_length,1,868,0.06628238707188902,10.12,B,0,2,ensemble
gap_length,2,260,0.07919930506259724,6.24,B,0,2,ensemble
gap_length,3,63,0.06256752880722122,11.23,B,0,2,ensemble
gap_length,4,4,0.015242875460189412,25.43,B,0,2,ensemble
gap_length,5,5,0.035425629586872454,19.37,B,0,2,ensemble
left_distance_bin,0-7,1002,0.06685934539237207,9.94,B,0,2,ensemble
left_distance_bin,16-30,21,0.07166128872234462,8.5,B,0,2,ensemble
left_distance_bin,31+,20,0.0879445234235582,3.62,B,0,2,ensemble
left_distance_bin,8-15,153,0.07762265836909864,6.71,B,0,2,ensemble
left_distance_bin,none,4,0.09302301510664418,2.09,B,0,2,ensemble
right_distance_bin,0-7,994,0.06569286512934612,10.29,B,0,2,ensemble
right_distance_bin,16-30,22,0.0888247035819995,3.35,B,0,2,ensemble
right_distance_bin,31+,15,0.10688838478823125,0.0,B,0,2,ensemble
right_distance_bin,8-15,167,0.07979922902742735,6.06,B,0,2,ensemble
right_distance_bin,none,2,0.005718347489634942,28.28,B,0,2,ensemble
year,2010,34,0.06938357287611789,9.18,B,0,2,ensemble
year,2011,28,0.059278035330486596,12.22,B,0,2,ensemble
year,2012,26,0.0677385054925044,9.68,B,0,2,ensemble
year,2013,35,0.06752193086691981,9.74,B,0,2,ensemble
year,2014,39,0.06723759802113541,9.83,B,0,2,ensemble
year,2015,21,0.05226984012272097,14.32,B,0,2,ensemble
year,2016,33,0.07942383271752927,6.17,B,0,2,ensemble
year,2017,104,0.05729429382717782,12.81,B,0,2,ensemble
year,2018,80,0.053825795988032304,13.85,B,0,2,ensemble
year,2019,131,0.07772943742329978,6.68,B,0,2,ensemble
year,2020,156,0.07346842563947531,7.96,B,0,2,ensemble
year,2021,114,0.08887278345140488,3.34,B,0,2,ensemble
year,2022,130,0.06570923902550828,10.29,B,0,2,ensemble
year,2023,141,0.07419529290183932,7.74,B,0,2,ensemble
year,2024,128,0.04598952866772786,16.2,B,0,2,ensemble
confidence_bin,low,7,0.05962618934420451,12.11,B,0,2,ensemble
confidence_bin,medium,401,0.07379629778270488,7.86,B,0,2,ensemble
confidence_bin,high,792,0.06637654261089827,10.09,B,0,2,ensemble
overall,all,1200,0.08876527799598449,3.37,B,0,3,baseline
seen_polygon,False,1200,0.08876527799598449,3.37,B,0,3,baseline
crop_type,зерновые,252,0.07647563816928381,7.06,B,0,3,baseline
crop_type,озимая пшеница,775,0.09516391419567824,1.45,B,0,3,baseline
crop_type,пастбища/зерновые,121,0.06982734503410681,9.05,B,0,3,baseline
crop_type,подсолнечник,52,0.08467024482626286,4.6,B,0,3,baseline
source_label,landsat,419,0.07415522716972586,7.75,B,0,3,baseline
source_label,modis,213,0.11992942261704806,0.0,B,0,3,baseline
source_label,s2,568,0.08483057166357225,4.55,B,0,3,baseline
gap_length,1,862,0.09052360052743752,2.84,B,0,3,baseline
gap_length,2,274,0.08625222279349926,4.12,B,0,3,baseline
gap_length,3,42,0.08369036127054728,4.89,B,0,3,baseline
gap_length,4,12,0.025918844563776803,22.22,B,0,3,baseline
gap_length,5,10,0.07128146391503085,8.62,B,0,3,baseline
left_distance_bin,0-7,992,0.08706497734048156,3.88,B,0,3,baseline
left_distance_bin,16-30,34,0.09606929140663653,1.18,B,0,3,baseline
left_distance_bin,31+,12,0.09175017876000162,2.47,B,0,3,baseline
left_distance_bin,8-15,161,0.09709496367642968,0.87,B,0,3,baseline
left_distance_bin,none,1,0.053211912395959515,14.04,B,0,3,baseline
right_distance_bin,0-7,993,0.0873087982632827,3.81,B,0,3,baseline
right_distance_bin,16-30,32,0.08753747487715796,3.74,B,0,3,baseline
right_distance_bin,31+,25,0.07551519114261179,7.35,B,0,3,baseline
right_distance_bin,8-15,147,0.10023208798613682,0.0,B,0,3,baseline
right_distance_bin,none,3,0.08378188216750038,4.87,B,0,3,baseline
year,2010,32,0.10183832354881207,0.0,B,0,3,baseline
year,2011,33,0.09716473388672482,0.85,B,0,3,baseline
year,2012,23,0.12677785556122254,0.0,B,0,3,baseline
year,2013,27,0.09921220716960549,0.24,B,0,3,baseline
year,2014,45,0.09110191483354893,2.67,B,0,3,baseline
year,2015,31,0.081639371495479,5.51,B,0,3,baseline
year,2016,21,0.07332788484949208,8.0,B,0,3,baseline
year,2017,96,0.0789146427628702,6.33,B,0,3,baseline
year,2018,64,0.10827417511303052,0.0,B,0,3,baseline
year,2019,133,0.07657933600203606,7.03,B,0,3,baseline
year,2020,153,0.0860414477945936,4.19,B,0,3,baseline
year,2021,144,0.11686524692804574,0.0,B,0,3,baseline
year,2022,129,0.06857957804045155,9.43,B,0,3,baseline
year,2023,131,0.0815687539550244,5.53,B,0,3,baseline
year,2024,138,0.07506006352981684,7.48,B,0,3,baseline
confidence_bin,low,12,0.03768867060367639,18.69,B,0,3,baseline
confidence_bin,medium,379,0.08330467972672718,5.01,B,0,3,baseline
confidence_bin,high,809,0.09173475400518931,2.48,B,0,3,baseline
overall,all,1200,0.06848543314710803,9.45,B,0,3,global_blend
seen_polygon,False,1200,0.06848543314710803,9.45,B,0,3,global_blend
crop_type,зерновые,252,0.06294083783408415,11.12,B,0,3,global_blend
crop_type,озимая пшеница,775,0.07180375011730022,8.46,B,0,3,global_blend
crop_type,пастбища/зерновые,121,0.06251370933195471,11.25,B,0,3,global_blend
crop_type,подсолнечник,52,0.05571270936811167,13.29,B,0,3,global_blend
source_label,landsat,419,0.057241559862832754,12.83,B,0,3,global_blend
source_label,modis,213,0.07516648924481852,7.45,B,0,3,global_blend
source_label,s2,568,0.07330192039426671,8.01,B,0,3,global_blend
gap_length,1,862,0.06941466032247656,9.18,B,0,3,global_blend
gap_length,2,274,0.06695037409794585,9.91,B,0,3,global_blend
gap_length,3,42,0.05891910334919644,12.32,B,0,3,global_blend
gap_length,4,12,0.0576822739948597,12.7,B,0,3,global_blend
gap_length,5,10,0.07807433486579742,6.58,B,0,3,global_blend
left_distance_bin,0-7,992,0.06752131437847819,9.74,B,0,3,global_blend
left_distance_bin,16-30,34,0.08413136881765901,4.76,B,0,3,global_blend
left_distance_bin,31+,12,0.06774831617130683,9.68,B,0,3,global_blend
left_distance_bin,8-15,161,0.07068878871757164,8.79,B,0,3,global_blend
left_distance_bin,none,1,0.07359302477580915,7.92,B,0,3,global_blend
right_distance_bin,0-7,993,0.06832423802199948,9.5,B,0,3,global_blend
right_distance_bin,16-30,32,0.07620843625927265,7.14,B,0,3,global_blend
right_distance_bin,31+,25,0.04429672458541405,16.71,B,0,3,global_blend
right_distance_bin,8-15,147,0.07096217974086717,8.71,B,0,3,global_blend
right_distance_bin,none,3,0.0766842087426298,6.99,B,0,3,global_blend
year,2010,32,0.08707055522779852,3.88,B,0,3,global_blend
year,2011,33,0.06813988459913961,9.56,B,0,3,global_blend
year,2012,23,0.068324249721462,9.5,B,0,3,global_blend
year,2013,27,0.08218616446895122,5.34,B,0,3,global_blend
year,2014,45,0.07258100939164164,8.23,B,0,3,global_blend
year,2015,31,0.052338354058695344,14.3,B,0,3,global_blend
year,2016,21,0.047199520426866585,15.84,B,0,3,global_blend
year,2017,96,0.058422271417231275,12.47,B,0,3,global_blend
year,2018,64,0.07535152459458258,7.39,B,0,3,global_blend
year,2019,133,0.06034532608461303,11.9,B,0,3,global_blend
year,2020,153,0.06722522815930027,9.83,B,0,3,global_blend
year,2021,144,0.09568834956025245,1.29,B,0,3,global_blend
year,2022,129,0.055438262581222905,13.37,B,0,3,global_blend
year,2023,131,0.06417458647330403,10.75,B,0,3,global_blend
year,2024,138,0.0572742228145381,12.82,B,0,3,global_blend
confidence_bin,low,12,0.033146850873994785,20.06,B,0,3,global_blend
confidence_bin,medium,379,0.06677074994743937,9.97,B,0,3,global_blend
confidence_bin,high,809,0.06965758272138073,9.1,B,0,3,global_blend
overall,all,1200,0.06848543314710803,9.45,B,0,3,ensemble
seen_polygon,False,1200,0.06848543314710803,9.45,B,0,3,ensemble
crop_type,зерновые,252,0.06294083783408415,11.12,B,0,3,ensemble
crop_type,озимая пшеница,775,0.07180375011730022,8.46,B,0,3,ensemble
crop_type,пастбища/зерновые,121,0.06251370933195471,11.25,B,0,3,ensemble
crop_type,подсолнечник,52,0.05571270936811167,13.29,B,0,3,ensemble
source_label,landsat,419,0.057241559862832754,12.83,B,0,3,ensemble
source_label,modis,213,0.07516648924481852,7.45,B,0,3,ensemble
source_label,s2,568,0.07330192039426671,8.01,B,0,3,ensemble
gap_length,1,862,0.06941466032247656,9.18,B,0,3,ensemble
gap_length,2,274,0.06695037409794585,9.91,B,0,3,ensemble
gap_length,3,42,0.05891910334919644,12.32,B,0,3,ensemble
gap_length,4,12,0.0576822739948597,12.7,B,0,3,ensemble
gap_length,5,10,0.07807433486579742,6.58,B,0,3,ensemble
left_distance_bin,0-7,992,0.06752131437847819,9.74,B,0,3,ensemble
left_distance_bin,16-30,34,0.08413136881765901,4.76,B,0,3,ensemble
left_distance_bin,31+,12,0.06774831617130683,9.68,B,0,3,ensemble
left_distance_bin,8-15,161,0.07068878871757164,8.79,B,0,3,ensemble
left_distance_bin,none,1,0.07359302477580915,7.92,B,0,3,ensemble
right_distance_bin,0-7,993,0.06832423802199948,9.5,B,0,3,ensemble
