model,mode,repeat,fold,feature,importance,std
catboost,D,0,0,gap_run_position,0.00026504563327917063,4.2218041833880227e-05
catboost,D,0,0,left_missing,0.0,0.0
catboost,D,0,0,right_missing,0.0,0.0
catboost,D,0,0,is_edge,0.0,0.0
catboost,D,0,0,context_quality,-2.5321885517431975e-06,2.0387325525464406e-05
catboost,D,0,0,same_date_target_count,-0.0005452563323310039,2.5842514993476562e-05
catboost,D,0,0,same_date_target_median,0.0017334982438057672,9.69168735431708e-05
catboost,D,0,0,same_date_target_iqr,1.8744497389949766e-06,5.721008468116684e-05
catboost,D,0,0,primary_ndvi_raw,0.0,0.0
catboost,D,0,0,primary_ndvi_cleaned,0.0,0.0
catboost,D,0,0,primary_ndvi_invalid_flag,0.0,0.0
catboost,D,0,0,primary_ndvi_missing_flag,0.0,0.0
catboost,D,0,0,primary_ndvi_interpolated,0.0014016877340043699,0.000326176791778765
catboost,D,0,0,primary_ndvi_left,5.1238514002432956e-05,1.2831640688992785e-05
catboost,D,0,0,primary_ndvi_right,0.0,0.0
catboost,D,0,0,primary_ndvi_days_since,0.0,0.0
catboost,D,0,0,primary_ndvi_days_until,0.0,0.0
catboost,D,0,0,primary_ndvi_context_median,-0.0017101461169665988,0.0007875461933047057
catboost,D,0,0,primary_ndvi_context_iqr,-7.532685815865581e-05,8.170498614169797e-05
catboost,D,0,0,primary_ndvi_context_count,8.019054088674593e-05,1.4255315060315854e-05
catboost,D,0,0,primary_ndvi_context_invalid_count,0.0,0.0
catboost,D,0,0,s2_ndvi_raw,0.0,0.0
catboost,D,0,0,s2_ndvi_cleaned,0.0,0.0
catboost,D,0,0,s2_ndvi_invalid_flag,0.0,0.0
catboost,D,0,0,s2_ndvi_missing_flag,0.0,0.0
catboost,D,0,0,s2_ndvi_interpolated,-0.00015420705359625586,9.842717897379227e-05
catboost,D,0,0,s2_ndvi_left,0.0009477779562408195,0.00021179676360782995
catboost,D,0,0,s2_ndvi_right,0.0,0.0
catboost,D,0,0,s2_ndvi_days_since,2.4347832527402136e-05,1.0423825195490788e-05
catboost,D,0,0,s2_ndvi_days_until,0.0,0.0
catboost,D,0,0,s2_ndvi_context_median,-2.5124510586171933e-05,6.594412401250693e-05
catboost,D,0,0,s2_ndvi_context_iqr,0.0,0.0
catboost,D,0,0,s2_ndvi_context_count,0.0,0.0
catboost,D,0,0,s2_ndvi_context_invalid_count,0.0,0.0
catboost,D,0,0,s2_evi_raw,0.0,0.0
catboost,D,0,0,s2_evi_cleaned,0.0,0.0
catboost,D,0,0,s2_evi_invalid_flag,0.0,0.0
catboost,D,0,0,s2_evi_missing_flag,0.0,0.0
catboost,D,0,0,s2_evi_interpolated,0.0004828483830464081,0.00016623709894303396
catboost,D,0,0,s2_evi_left,8.245248792267124e-05,4.771441774574503e-05
catboost,D,0,0,s2_evi_right,0.0,0.0
catboost,D,0,0,s2_evi_days_since,0.0,0.0
catboost,D,0,0,s2_evi_days_until,0.0,0.0
catboost,D,0,0,s2_evi_context_median,-3.8872068968923146e-05,5.469986995160214e-07
catboost,D,0,0,s2_evi_context_iqr,0.0,0.0
catboost,D,0,0,s2_evi_context_count,0.0,0.0
catboost,D,0,0,s2_evi_context_invalid_count,0.0,0.0
catboost,D,0,0,s2_ndwi_raw,0.0,0.0
catboost,D,0,0,s2_ndwi_cleaned,0.0,0.0
catboost,D,0,0,s2_ndwi_invalid_flag,0.0,0.0
catboost,D,0,0,s2_ndwi_missing_flag,0.0,0.0
catboost,D,0,0,s2_ndwi_interpolated,-0.00016642052976259536,3.883127335196912e-05
catboost,D,0,0,s2_ndwi_left,-0.00014644577669585546,0.00026215178525480776
catboost,D,0,0,s2_ndwi_right,0.0,0.0
catboost,D,0,0,s2_ndwi_days_since,3.0915532959058245e-06,3.774734810696456e-07
catboost,D,0,0,s2_ndwi_days_until,0.0,0.0
catboost,D,0,0,s2_ndwi_context_median,-0.00012909566156500685,0.00025009672356678114
catboost,D,0,0,s2_ndwi_context_iqr,0.0,0.0
catboost,D,0,0,s2_ndwi_context_count,0.0,0.0
catboost,D,0,0,s2_ndwi_context_invalid_count,0.0,0.0
catboost,D,0,0,landsat_ndvi_raw,0.0,0.0
catboost,D,0,0,landsat_ndvi_cleaned,0.0,0.0
catboost,D,0,0,landsat_ndvi_invalid_flag,0.0,0.0
catboost,D,0,0,landsat_ndvi_missing_flag,0.0,0.0
catboost,D,0,0,landsat_ndvi_interpolated,0.0060060980086475285,0.0027144599106594253
catboost,D,0,0,landsat_ndvi_left,-0.00034598206683900123,0.0008387674306505055
catboost,D,0,0,landsat_ndvi_right,0.0,0.0
catboost,D,0,0,landsat_ndvi_days_since,-2.072549317765071e-05,5.2510380657441735e-05
catboost,D,0,0,landsat_ndvi_days_until,0.0,0.0
catboost,D,0,0,landsat_ndvi_context_median,7.436491651061083e-05,0.0005787067114840228
catboost,D,0,0,landsat_ndvi_context_iqr,0.0,0.0
catboost,D,0,0,landsat_ndvi_context_count,0.0,0.0
catboost,D,0,0,landsat_ndvi_context_invalid_count,0.0,0.0
catboost,D,0,0,landsat_evi_raw,0.0,0.0
catboost,D,0,0,landsat_evi_cleaned,0.0,0.0
catboost,D,0,0,landsat_evi_invalid_flag,0.0,0.0
catboost,D,0,0,landsat_evi_missing_flag,0.0,0.0
catboost,D,0,0,landsat_evi_interpolated,-5.5072164835204274e-05,2.5863556276997657e-05
catboost,D,0,0,landsat_evi_left,0.0011869123039602858,0.00016984833134262023
catboost,D,0,0,landsat_evi_right,0.0,0.0
catboost,D,0,0,landsat_evi_days_since,1.0406965943426938e-05,2.7407421999331438e-05
catboost,D,0,0,landsat_evi_days_until,0.0,0.0
catboost,D,0,0,landsat_evi_context_median,0.00047570492190704416,0.0008482419805777575
catboost,D,0,0,landsat_evi_context_iqr,-4.026215932306787e-05,6.277800769596831e-05
catboost,D,0,0,landsat_evi_context_count,0.0,0.0
catboost,D,0,0,landsat_evi_context_invalid_count,0.0,0.0
catboost,D,0,0,landsat_ndwi_raw,0.0,0.0
catboost,D,0,0,landsat_ndwi_cleaned,0.0,0.0
catboost,D,0,0,landsat_ndwi_invalid_flag,0.0,0.0
catboost,D,0,0,landsat_ndwi_missing_flag,0.0,0.0
catboost,D,0,0,landsat_ndwi_interpolated,-0.001363101254808069,0.0010402997153919902
catboost,D,0,0,landsat_ndwi_left,0.00041933325531834376,1.80440502728918e-05
catboost,D,0,0,landsat_ndwi_right,0.0,0.0
catboost,D,0,0,landsat_ndwi_days_since,-0.0002833997572391639,6.525414048677569e-06
catboost,D,0,0,landsat_ndwi_days_until,0.0,0.0
catboost,D,0,0,landsat_ndwi_context_median,-0.00045451111174740766,0.0002839257296422537
catboost,D,0,0,landsat_ndwi_context_iqr,0.0,0.0
catboost,D,0,0,landsat_ndwi_context_count,0.0,0.0
catboost,D,0,0,landsat_ndwi_context_invalid_count,0.0,0.0
catboost,D,0,0,modis_ndvi_raw,0.0,0.0
catboost,D,0,0,modis_ndvi_cleaned,0.0,0.0
catboost,D,0,0,modis_ndvi_invalid_flag,0.0,0.0
catboost,D,0,0,modis_ndvi_missing_flag,0.0,0.0
catboost,D,0,0,modis_ndvi_interpolated,-0.0014885256326311047,0.0010669012234286734
catboost,D,0,0,modis_ndvi_left,-9.403263655111127e-05,1.2703185669260542e-05
catboost,D,0,0,modis_ndvi_right,0.0,0.0
catboost,D,0,0,modis_ndvi_days_since,0.00011148586732431798,1.4289082709312284e-05
catboost,D,0,0,modis_ndvi_days_until,0.0,0.0
catboost,D,0,0,modis_ndvi_context_median,7.107446450135835e-05,4.535974383404473e-05
catboost,D,0,0,modis_ndvi_context_iqr,0.0,0.0
catboost,D,0,0,modis_ndvi_context_count,6.533611813928919e-05,1.6273917810935568e-05
catboost,D,0,0,modis_ndvi_context_invalid_count,0.0,0.0
catboost,D,0,0,modis_evi_raw,0.0,0.0
catboost,D,0,0,modis_evi_cleaned,0.0,0.0
catboost,D,0,0,modis_evi_invalid_flag,0.0,0.0
catboost,D,0,0,modis_evi_missing_flag,0.0,0.0
catboost,D,0,0,modis_evi_interpolated,-0.001069574695134523,0.00046505527077031483
catboost,D,0,0,modis_evi_left,0.0013261916772487614,0.00056915383589487
catboost,D,0,0,modis_evi_right,0.0,0.0
catboost,D,0,0,modis_evi_days_since,0.00018478868085911038,4.5730007221245206e-05
catboost,D,0,0,modis_evi_days_until,0.0,0.0
catboost,D,0,0,modis_evi_context_median,-0.0008219479919510803,2.9993687954560366e-06
catboost,D,0,0,modis_evi_context_iqr,0.0,0.0
catboost,D,0,0,modis_evi_context_count,0.0,0.0
catboost,D,0,0,modis_evi_context_invalid_count,0.0,0.0
catboost,D,0,0,era5_temp_c_raw,0.0,0.0
catboost,D,0,0,era5_temp_c_cleaned,0.0,0.0
catboost,D,0,0,era5_temp_c_invalid_flag,0.0,0.0
catboost,D,0,0,era5_temp_c_missing_flag,0.0,0.0
catboost,D,0,0,era5_temp_c_interpolated,4.9982376827767405e-05,4.220853110478706e-05
catboost,D,0,0,era5_temp_c_left,-4.002065489344675e-05,2.2829752900715983e-05
catboost,D,0,0,era5_temp_c_right,0.0,0.0
catboost,D,0,0,era5_temp_c_days_since,0.00018041217092158723,6.866032788883925e-05
catboost,D,0,0,era5_temp_c_days_until,0.0,0.0
catboost,D,0,0,era5_temp_c_context_median,0.00015796222436235963,4.9486994391598205e-05
catboost,D,0,0,era5_temp_c_context_iqr,0.0,0.0
catboost,D,0,0,era5_temp_c_context_count,0.0,0.0
catboost,D,0,0,era5_temp_c_context_invalid_count,0.0,0.0
catboost,D,0,0,era5_temp_c_same_date,-0.0004399143894273372,0.0003570429292814037
catboost,D,0,0,era5_temp_c_same_date_count,0.0,0.0
catboost,D,0,0,era5_temp_c_reconstructed,-1.3087155619817548e-05,2.716188661222585e-05
catboost,D,0,0,era5_temp_c_available,0.0,0.0
catboost,D,0,0,era5_precip_mm_raw,0.0,0.0
catboost,D,0,0,era5_precip_mm_cleaned,0.0,0.0
catboost,D,0,0,era5_precip_mm_invalid_flag,0.0,0.0
catboost,D,0,0,era5_precip_mm_missing_flag,0.0,0.0
catboost,D,0,0,era5_precip_mm_interpolated,0.0,0.0
catboost,D,0,0,era5_precip_mm_left,-1.2303654420980914e-06,1.4353246089546245e-05
catboost,D,0,0,era5_precip_mm_right,0.0,0.0
catboost,D,0,0,era5_precip_mm_days_since,0.00028611854416212,3.17781770490938e-05
catboost,D,0,0,era5_precip_mm_days_until,0.0,0.0
catboost,D,0,0,era5_precip_mm_context_median,0.0,0.0
catboost,D,0,0,era5_precip_mm_context_iqr,0.0,0.0
catboost,D,0,0,era5_precip_mm_context_count,0.0,0.0
catboost,D,0,0,era5_precip_mm_context_invalid_count,0.0,0.0
catboost,D,0,0,era5_precip_mm_same_date,0.00016375190254047656,7.768047255329869e-05
catboost,D,0,0,era5_precip_mm_same_date_count,0.0,0.0
catboost,D,0,0,era5_precip_mm_reconstructed,2.116278711099262e-05,8.869623601430454e-05
catboost,D,0,0,era5_precip_mm_available,0.0,0.0
catboost,D,0,0,availability_s2_days_since,0.0,0.0
catboost,D,0,0,availability_s2_days_until,0.0,0.0
catboost,D,0,0,availability_s2_same_date_count,2.6051478226291058e-05,4.639908201126142e-05
catboost,D,0,0,availability_s2_count_7d,0.0,0.0
catboost,D,0,0,availability_s2_count_15d,0.0,0.0
catboost,D,0,0,availability_s2_count_30d,0.0,0.0
catboost,D,0,0,source_calendar_s2_local_count,0.0,0.0
catboost,D,0,0,source_calendar_s2_same_date_count,-0.00040185819031478276,0.00023269301641466733
catboost,D,0,0,source_calendar_s2_fit_count,0.0,0.0
catboost,D,0,0,availability_landsat_days_since,4.048664131742208e-06,1.4204775466139519e-05
catboost,D,0,0,availability_landsat_days_until,0.0,0.0
catboost,D,0,0,availability_landsat_same_date_count,-0.0001320603539101961,4.196546334239715e-05
catboost,D,0,0,availability_landsat_count_7d,0.0,0.0
catboost,D,0,0,availability_landsat_count_15d,0.0,0.0
catboost,D,0,0,availability_landsat_count_30d,0.0,0.0
catboost,D,0,0,source_calendar_landsat_local_count,-7.06915606858427e-05,4.1911247033010746e-05
catboost,D,0,0,source_calendar_landsat_same_date_count,-7.340737043319556e-05,1.0769706260141398e-05
catboost,D,0,0,source_calendar_landsat_fit_count,0.0,0.0
catboost,D,0,0,availability_modis_days_since,0.0,0.0
catboost,D,0,0,availability_modis_days_until,0.0,0.0
catboost,D,0,0,availability_modis_same_date_count,0.004895847184180485,0.0007123523646695717
catboost,D,0,0,availability_modis_count_7d,0.0,0.0
catboost,D,0,0,availability_modis_count_15d,0.0,0.0
catboost,D,0,0,availability_modis_count_30d,0.0,0.0
catboost,D,0,0,source_calendar_modis_local_count,0.0,0.0
catboost,D,0,0,source_calendar_modis_same_date_count,0.00036718853207025337,0.00014735456855062556
catboost,D,0,0,source_calendar_modis_fit_count,0.0,0.0
catboost,D,0,0,p_s2,0.0005285276334202615,0.00011224787682770354
catboost,D,0,0,p_landsat,-0.0005194485958091299,0.00023877114587361747
catboost,D,0,0,p_modis,-0.00025367105476682694,0.00017625108883793927
catboost,D,0,0,p_unknown,0.0,0.0
catboost,D,0,0,source_confidence,-6.586521175201698e-05,1.5700626267850515e-06
catboost,D,0,0,source_unknown_local_count,0.0,0.0
catboost,D,0,0,pchip_interpolation,0.0,0.0
catboost,D,0,0,akima_interpolation,0.0,0.0
catboost,D,0,0,left_days_1,-5.587704747997413e-06,1.1472074644275354e-06
catboost,D,0,0,left_days_2,0.0,0.0
catboost,D,0,0,left_days_3,0.0,0.0
catboost,D,0,0,left_days_4,0.0,0.0
catboost,D,0,0,right_days_1,0.0,0.0
catboost,D,0,0,right_days_2,0.0,0.0
catboost,D,0,0,right_days_3,0.0,0.0
catboost,D,0,0,right_days_4,0.0,0.0
catboost,D,0,1,anon_polygon_id,0.0,0.0
catboost,D,0,1,date,0.0,0.0
catboost,D,0,1,crop_type,3.715238858759129e-05,2.474285053404024e-05
catboost,D,0,1,year,-0.00015925581677670927,9.85753686278193e-06
catboost,D,0,1,month,0.0,0.0
catboost,D,0,1,doy,3.673699540863301e-05,6.260717300154289e-05
catboost,D,0,1,iso_week,-0.0001869638079645443,6.107905831164925e-05
catboost,D,0,1,sin_doy,-9.166708135387516e-05,6.413242261342142e-05
catboost,D,0,1,cos_doy,0.00016457282603019735,0.00015554333446068935
catboost,D,0,1,prior_polygon_crop_season_median,0.0,0.0
catboost,D,0,1,prior_polygon_crop_season_iqr,0.0,0.0
catboost,D,0,1,prior_polygon_crop_season_count,0.0,0.0
catboost,D,0,1,prior_polygon_crop_median,0.0,0.0
catboost,D,0,1,prior_polygon_crop_iqr,0.0,0.0
catboost,D,0,1,prior_polygon_crop_count,0.0,0.0
catboost,D,0,1,prior_crop_season_median,5.789141144088919e-05,5.519991019274986e-05
catboost,D,0,1,prior_crop_season_iqr,4.599868590141748e-06,1.0695677986859164e-06
catboost,D,0,1,prior_crop_season_count,-0.00017926640311192663,5.756078689859306e-06
catboost,D,0,1,prior_crop_median,5.046131956211453e-07,4.157013117241093e-07
catboost,D,0,1,prior_crop_iqr,4.753862538333861e-05,1.7510821126824616e-06
catboost,D,0,1,prior_crop_count,0.00010320056890177759,0.00012106286237557884
catboost,D,0,1,prior_global_season_median,-1.7406049490388542e-06,1.965424765416543e-05
catboost,D,0,1,prior_global_season_iqr,7.075725304235558e-05,0.00011554648250225452
catboost,D,0,1,prior_global_season_count,-0.00015849779798552538,8.861014960023783e-05
catboost,D,0,1,prior_polygon_crop_year_median,0.0,0.0
catboost,D,0,1,prior_polygon_crop_year_iqr,0.0,0.0
catboost,D,0,1,prior_polygon_crop_year_count,0.0,0.0
catboost,D,0,1,prior_crop_year_median,0.00028772255340821923,6.82607455939066e-05
catboost,D,0,1,prior_crop_year_iqr,0.0002670384888422521,0.00020036698988182625
catboost,D,0,1,prior_crop_year_count,0.001417256723702371,0.00011353110837503469
catboost,D,0,1,seasonal_prior,0.0,0.0
catboost,D,0,1,seasonal_prior_level,0.0,0.0
catboost,D,0,1,crop_seasonal_prior,0.0,0.0
catboost,D,0,1,prior_global_median,0.0,0.0
catboost,D,0,1,prior_global_iqr,0.0,0.0
catboost,D,0,1,seen_polygon,0.0,0.0
catboost,D,0,1,crop_frequency,-2.549690991830722e-05,1.0893845582463091e-05
catboost,D,0,1,fit_target_count,0.0,0.0
catboost,D,0,1,target_left_1,0.00021925386689767082,4.364573619885029e-05
catboost,D,0,1,target_left_1_raw,0.00030472372444701953,2.9190740068792825e-05
catboost,D,0,1,target_left_1_cleaned,-5.124319633505528e-05,4.808833061206372e-05
catboost,D,0,1,target_left_1_invalid_flag,0.0,0.0
catboost,D,0,1,target_left_1_missing_flag,0.0,0.0
catboost,D,0,1,days_left_1,0.0002890401312326783,8.379709631449114e-05
catboost,D,0,1,target_left_2,0.0,0.0
catboost,D,0,1,target_left_2_raw,0.0,0.0
catboost,D,0,1,target_left_2_cleaned,0.0,0.0
catboost,D,0,1,target_left_2_invalid_flag,0.0,0.0
catboost,D,0,1,target_left_2_missing_flag,0.0,0.0
catboost,D,0,1,days_left_2,0.0,0.0
catboost,D,0,1,target_left_3,0.0,0.0
catboost,D,0,1,target_left_3_raw,0.0,0.0
catboost,D,0,1,target_left_3_cleaned,0.0,0.0
catboost,D,0,1,target_left_3_invalid_flag,0.0,0.0
catboost,D,0,1,target_left_3_missing_flag,0.0,0.0
catboost,D,0,1,days_left_3,0.0,0.0
catboost,D,0,1,target_left_4,0.0,0.0
catboost,D,0,1,target_left_4_raw,0.0,0.0
catboost,D,0,1,target_left_4_cleaned,0.0,0.0
catboost,D,0,1,target_left_4_invalid_flag,0.0,0.0
catboost,D,0,1,target_left_4_missing_flag,0.0,0.0
catboost,D,0,1,days_left_4,0.0,0.0
catboost,D,0,1,target_right_1,0.0,0.0
catboost,D,0,1,target_right_1_raw,0.0,0.0
catboost,D,0,1,target_right_1_cleaned,0.0,0.0
catboost,D,0,1,target_right_1_invalid_flag,0.0,0.0
catboost,D,0,1,target_right_1_missing_flag,0.0,0.0
catboost,D,0,1,days_right_1,0.0,0.0
catboost,D,0,1,target_right_2,0.0,0.0
catboost,D,0,1,target_right_2_raw,0.0,0.0
catboost,D,0,1,target_right_2_cleaned,0.0,0.0
catboost,D,0,1,target_right_2_invalid_flag,0.0,0.0
catboost,D,0,1,target_right_2_missing_flag,0.0,0.0
catboost,D,0,1,days_right_2,0.0,0.0
catboost,D,0,1,target_right_3,0.0,0.0
catboost,D,0,1,target_right_3_raw,0.0,0.0
catboost,D,0,1,target_right_3_cleaned,0.0,0.0
catboost,D,0,1,target_right_3_invalid_flag,0.0,0.0
catboost,D,0,1,target_right_3_missing_flag,0.0,0.0
catboost,D,0,1,days_right_3,0.0,0.0
catboost,D,0,1,target_right_4,0.0,0.0
catboost,D,0,1,target_right_4_raw,0.0,0.0
catboost,D,0,1,target_right_4_cleaned,0.0,0.0
catboost,D,0,1,target_right_4_invalid_flag,0.0,0.0
catboost,D,0,1,target_right_4_missing_flag,0.0,0.0
catboost,D,0,1,days_right_4,0.0,0.0
catboost,D,0,1,linear_interpolation,-5.991968551506688e-05,3.085308427033806e-05
catboost,D,0,1,mean_neighbors,0.0009287425265827737,0.00021501355924062604
catboost,D,0,1,local_slope,0.0,0.0
catboost,D,0,1,local_level,0.009171432645212009,0.0017978074003173333
catboost,D,0,1,local_iqr,0.0,0.0
catboost,D,0,1,local_curvature,0.0,0.0
catboost,D,0,1,target_count_7d,0.0,0.0
catboost,D,0,1,target_density_7d,0.0,0.0
catboost,D,0,1,target_count_15d,0.0,0.0
catboost,D,0,1,target_density_15d,0.0,0.0
catboost,D,0,1,target_count_30d,0.0,0.0
catboost,D,0,1,target_density_30d,0.0,0.0
catboost,D,0,1,gap_run_length,-7.464549282258648e-05,2.131742106465523e-05
catboost,D,0,1,gap_run_position,0.0,0.0
catboost,D,0,1,left_missing,0.0,0.0
catboost,D,0,1,right_missing,0.0,0.0
catboost,D,0,1,is_edge,0.0,0.0
catboost,D,0,1,context_quality,0.0,0.0
catboost,D,0,1,same_date_target_count,0.00031860809453780267,0.00020687473058475167
catboost,D,0,1,same_date_target_median,-8.973083571909082e-05,0.0013108552628069668
catboost,D,0,1,same_date_target_iqr,0.00016119207717242914,0.0003824610886058767
catboost,D,0,1,primary_ndvi_raw,0.0,0.0
catboost,D,0,1,primary_ndvi_cleaned,0.0,0.0
catboost,D,0,1,primary_ndvi_invalid_flag,0.0,0.0
catboost,D,0,1,primary_ndvi_missing_flag,0.0,0.0
catboost,D,0,1,primary_ndvi_interpolated,0.0015256882271837378,0.0003538190049866795
catboost,D,0,1,primary_ndvi_left,0.0009897206233918654,0.00029786192591312044
catboost,D,0,1,primary_ndvi_right,0.0,0.0
catboost,D,0,1,primary_ndvi_days_since,3.165168772614399e-05,2.884351751018463e-05
catboost,D,0,1,primary_ndvi_days_until,0.0,0.0
catboost,D,0,1,primary_ndvi_context_median,0.0020263994754225537,0.0011096658497773415
catboost,D,0,1,primary_ndvi_context_iqr,0.0,0.0
catboost,D,0,1,primary_ndvi_context_count,0.0,0.0
catboost,D,0,1,primary_ndvi_context_invalid_count,0.0,0.0
catboost,D,0,1,s2_ndvi_raw,0.0,0.0
catboost,D,0,1,s2_ndvi_cleaned,0.0,0.0
catboost,D,0,1,s2_ndvi_invalid_flag,0.0,0.0
catboost,D,0,1,s2_ndvi_missing_flag,0.0,0.0
catboost,D,0,1,s2_ndvi_interpolated,0.0,0.0
catboost,D,0,1,s2_ndvi_left,0.0,0.0
catboost,D,0,1,s2_ndvi_right,0.0,0.0
catboost,D,0,1,s2_ndvi_days_since,0.0,0.0
catboost,D,0,1,s2_ndvi_days_until,0.0,0.0
catboost,D,0,1,s2_ndvi_context_median,0.0,0.0
catboost,D,0,1,s2_ndvi_context_iqr,0.0,0.0
catboost,D,0,1,s2_ndvi_context_count,0.0,0.0
catboost,D,0,1,s2_ndvi_context_invalid_count,0.0,0.0
catboost,D,0,1,s2_evi_raw,0.0,0.0
catboost,D,0,1,s2_evi_cleaned,0.0,0.0
catboost,D,0,1,s2_evi_invalid_flag,0.0,0.0
catboost,D,0,1,s2_evi_missing_flag,0.0,0.0
catboost,D,0,1,s2_evi_interpolated,0.0,0.0
catboost,D,0,1,s2_evi_left,0.0,0.0
catboost,D,0,1,s2_evi_right,0.0,0.0
catboost,D,0,1,s2_evi_days_since,0.0,0.0
catboost,D,0,1,s2_evi_days_until,0.0,0.0
catboost,D,0,1,s2_evi_context_median,0.0,0.0
catboost,D,0,1,s2_evi_context_iqr,0.0,0.0
catboost,D,0,1,s2_evi_context_count,0.0,0.0
catboost,D,0,1,s2_evi_context_invalid_count,0.0,0.0
catboost,D,0,1,s2_ndwi_raw,0.0,0.0
catboost,D,0,1,s2_ndwi_cleaned,0.0,0.0
catboost,D,0,1,s2_ndwi_invalid_flag,0.0,0.0
catboost,D,0,1,s2_ndwi_missing_flag,0.0,0.0
catboost,D,0,1,s2_ndwi_interpolated,0.0,0.0
catboost,D,0,1,s2_ndwi_left,0.0,0.0
catboost,D,0,1,s2_ndwi_right,0.0,0.0
catboost,D,0,1,s2_ndwi_days_since,0.0,0.0
catboost,D,0,1,s2_ndwi_days_until,0.0,0.0
catboost,D,0,1,s2_ndwi_context_median,0.0,0.0
catboost,D,0,1,s2_ndwi_context_iqr,0.0,0.0
catboost,D,0,1,s2_ndwi_context_count,0.0,0.0
catboost,D,0,1,s2_ndwi_context_invalid_count,0.0,0.0
catboost,D,0,1,landsat_ndvi_raw,0.0,0.0
catboost,D,0,1,landsat_ndvi_cleaned,0.0,0.0
catboost,D,0,1,landsat_ndvi_invalid_flag,0.0,0.0
catboost,D,0,1,landsat_ndvi_missing_flag,0.0,0.0
catboost,D,0,1,landsat_ndvi_interpolated,-0.0002195294419520752,9.255515406661474e-06
catboost,D,0,1,landsat_ndvi_left,-0.00010890060569470478,1.7071104666824266e-05
catboost,D,0,1,landsat_ndvi_right,0.0,0.0
catboost,D,0,1,landsat_ndvi_days_since,-1.4096148702839872e-05,6.584494274854136e-06
catboost,D,0,1,landsat_ndvi_days_until,0.0,0.0
catboost,D,0,1,landsat_ndvi_context_median,-4.959551959173372e-05,0.00027455175781222405
catboost,D,0,1,landsat_ndvi_context_iqr,0.0,0.0
catboost,D,0,1,landsat_ndvi_context_count,0.0,0.0
catboost,D,0,1,landsat_ndvi_context_invalid_count,0.0,0.0
catboost,D,0,1,landsat_evi_raw,0.0,0.0
catboost,D,0,1,landsat_evi_cleaned,0.0,0.0
catboost,D,0,1,landsat_evi_invalid_flag,0.0,0.0
catboost,D,0,1,landsat_evi_missing_flag,0.0,0.0
catboost,D,0,1,landsat_evi_interpolated,-5.9860484930791824e-05,3.9149103878227676e-05
catboost,D,0,1,landsat_evi_left,-1.8825969655380387e-05,4.3694909464767756e-05
catboost,D,0,1,landsat_evi_right,0.0,0.0
catboost,D,0,1,landsat_evi_days_since,-3.7912080135815707e-06,1.5268985686753278e-05
catboost,D,0,1,landsat_evi_days_until,0.0,0.0
catboost,D,0,1,landsat_evi_context_median,0.0005521233883291135,8.812101815226792e-06
catboost,D,0,1,landsat_evi_context_iqr,5.594378707057465e-05,3.3560408011768655e-05
catboost,D,0,1,landsat_evi_context_count,0.0,0.0
catboost,D,0,1,landsat_evi_context_invalid_count,0.0,0.0
catboost,D,0,1,landsat_ndwi_raw,0.0,0.0
catboost,D,0,1,landsat_ndwi_cleaned,0.0,0.0
catboost,D,0,1,landsat_ndwi_invalid_flag,0.0,0.0
catboost,D,0,1,landsat_ndwi_missing_flag,0.0,0.0
catboost,D,0,1,landsat_ndwi_interpolated,0.0019915897750278806,0.0007297038836230375
catboost,D,0,1,landsat_ndwi_left,0.00020371161070109264,1.3368422680331421e-05
catboost,D,0,1,landsat_ndwi_right,0.0,0.0
catboost,D,0,1,landsat_ndwi_days_since,4.6642878412384015e-06,9.020528578401743e-07
catboost,D,0,1,landsat_ndwi_days_until,0.0,0.0
catboost,D,0,1,landsat_ndwi_context_median,0.00016124392608256322,1.567481760724604e-05
catboost,D,0,1,landsat_ndwi_context_iqr,0.0,0.0
catboost,D,0,1,landsat_ndwi_context_count,0.0,0.0
catboost,D,0,1,landsat_ndwi_context_invalid_count,0.0,0.0
catboost,D,0,1,modis_ndvi_raw,0.0,0.0
catboost,D,0,1,modis_ndvi_cleaned,0.0,0.0
catboost,D,0,1,modis_ndvi_invalid_flag,0.0,0.0
catboost,D,0,1,modis_ndvi_missing_flag,0.0,0.0
catboost,D,0,1,modis_ndvi_interpolated,0.0020711048209888436,0.00058452200765928
catboost,D,0,1,modis_ndvi_left,0.00044891108739339783,0.0005030901065982522
catboost,D,0,1,modis_ndvi_right,0.0,0.0
catboost,D,0,1,modis_ndvi_days_since,1.083292272417713e-05,8.363116903026269e-06
catboost,D,0,1,modis_ndvi_days_until,0.0,0.0
catboost,D,0,1,modis_ndvi_context_median,0.0002398347358189383,5.258802359786249e-05
catboost,D,0,1,modis_ndvi_context_iqr,5.5798328910242057e-05,3.996233460756837e-05
catboost,D,0,1,modis_ndvi_context_count,0.0,0.0
catboost,D,0,1,modis_ndvi_context_invalid_count,0.0,0.0
catboost,D,0,1,modis_evi_raw,0.0,0.0
catboost,D,0,1,modis_evi_cleaned,0.0,0.0
catboost,D,0,1,modis_evi_invalid_flag,0.0,0.0
catboost,D,0,1,modis_evi_missing_flag,0.0,0.0
catboost,D,0,1,modis_evi_interpolated,0.001918113881995219,0.00046229321451252137
catboost,D,0,1,modis_evi_left,0.0004731926804990988,0.00010936559979059235
catboost,D,0,1,modis_evi_right,0.0,0.0
catboost,D,0,1,modis_evi_days_since,-0.00020011862063274918,1.2642161512765177e-05
catboost,D,0,1,modis_evi_days_until,0.0,0.0
