dimension,subgroup,n,rmse,gap_score,mode,repeat,fold,model
gap_length,31,62,0.10721030714485406,0.0,C,0,0,akima
gap_length,32,32,0.09686929249154058,0.94,C,0,0,akima
gap_length,33,99,0.18075977616833463,0.0,C,0,0,akima
gap_length,34,102,0.19365760172191146,0.0,C,0,0,akima
gap_length,35,70,0.07962240805878099,6.11,C,0,0,akima
gap_length,36,36,0.2305438778341244,0.0,C,0,0,akima
gap_length,37,74,0.17616641009322764,0.0,C,0,0,akima
gap_length,38,76,0.1659939273218411,0.0,C,0,0,akima
gap_length,39,39,0.18648605562295156,0.0,C,0,0,akima
gap_length,40,40,0.16877227798519112,0.0,C,0,0,akima
gap_length,41,41,0.15498781443993423,0.0,C,0,0,akima
left_distance_bin,31+,1200,0.17877237430979828,0.0,C,0,0,akima
right_distance_bin,none,1200,0.17877237430979828,0.0,C,0,0,akima
year,2024,1200,0.17877237430979828,0.0,C,0,0,akima
confidence_bin,low,1200,0.17877237430979828,0.0,C,0,0,akima
overall,all,22,0.18448192195738047,0.0,D,0,0,nearest_left
seen_polygon,False,22,0.18448192195738047,0.0,D,0,0,nearest_left
crop_type,зерновые,9,0.26739737617688786,0.0,D,0,0,nearest_left
crop_type,озимая пшеница,10,0.08220031848182083,5.34,D,0,0,nearest_left
crop_type,подсолнечник,3,0.11203811104303454,0.0,D,0,0,nearest_left
source_label,landsat,11,0.149367023183175,0.0,D,0,0,nearest_left
source_label,modis,5,0.2391511650140266,0.0,D,0,0,nearest_left
source_label,s2,6,0.19033162604670348,0.0,D,0,0,nearest_left
gap_length,2,2,0.4126817109036902,0.0,D,0,0,nearest_left
gap_length,3,12,0.1020142052569502,0.0,D,0,0,nearest_left
gap_length,4,8,0.18816335446915483,0.0,D,0,0,nearest_left
left_distance_bin,16-30,20,0.16460226234487985,0.0,D,0,0,nearest_left
left_distance_bin,31+,2,0.32160585680216197,0.0,D,0,0,nearest_left
right_distance_bin,none,22,0.18448192195738047,0.0,D,0,0,nearest_left
year,2011,3,0.09467111018961125,1.6,D,0,0,nearest_left
year,2013,4,0.26456132949423866,0.0,D,0,0,nearest_left
year,2018,4,0.02860417568136704,21.42,D,0,0,nearest_left
year,2019,3,0.11203811104303454,0.0,D,0,0,nearest_left
year,2022,5,0.26964473769073266,0.0,D,0,0,nearest_left
year,2023,3,0.11166657334207815,0.0,D,0,0,nearest_left
confidence_bin,medium,8,0.22071259197128865,0.0,D,0,0,nearest_left
confidence_bin,high,14,0.1601397522706968,0.0,D,0,0,nearest_left
overall,all,22,0.18448192195738047,0.0,D,0,0,nearest_right
seen_polygon,False,22,0.18448192195738047,0.0,D,0,0,nearest_right
crop_type,зерновые,9,0.26739737617688786,0.0,D,0,0,nearest_right
crop_type,озимая пшеница,10,0.08220031848182083,5.34,D,0,0,nearest_right
crop_type,подсолнечник,3,0.11203811104303454,0.0,D,0,0,nearest_right
source_label,landsat,11,0.149367023183175,0.0,D,0,0,nearest_right
source_label,modis,5,0.2391511650140266,0.0,D,0,0,nearest_right
source_label,s2,6,0.19033162604670348,0.0,D,0,0,nearest_right
gap_length,2,2,0.4126817109036902,0.0,D,0,0,nearest_right
gap_length,3,12,0.1020142052569502,0.0,D,0,0,nearest_right
gap_length,4,8,0.18816335446915483,0.0,D,0,0,nearest_right
left_distance_bin,16-30,20,0.16460226234487985,0.0,D,0,0,nearest_right
left_distance_bin,31+,2,0.32160585680216197,0.0,D,0,0,nearest_right
right_distance_bin,none,22,0.18448192195738047,0.0,D,0,0,nearest_right
year,2011,3,0.09467111018961125,1.6,D,0,0,nearest_right
year,2013,4,0.26456132949423866,0.0,D,0,0,nearest_right
year,2018,4,0.02860417568136704,21.42,D,0,0,nearest_right
year,2019,3,0.11203811104303454,0.0,D,0,0,nearest_right
year,2022,5,0.26964473769073266,0.0,D,0,0,nearest_right
year,2023,3,0.11166657334207815,0.0,D,0,0,nearest_right
confidence_bin,medium,8,0.22071259197128865,0.0,D,0,0,nearest_right
confidence_bin,high,14,0.1601397522706968,0.0,D,0,0,nearest_right
overall,all,22,0.18448192195738047,0.0,D,0,0,mean_neighbors
seen_polygon,False,22,0.18448192195738047,0.0,D,0,0,mean_neighbors
crop_type,зерновые,9,0.26739737617688786,0.0,D,0,0,mean_neighbors
crop_type,озимая пшеница,10,0.08220031848182083,5.34,D,0,0,mean_neighbors
crop_type,подсолнечник,3,0.11203811104303454,0.0,D,0,0,mean_neighbors
source_label,landsat,11,0.149367023183175,0.0,D,0,0,mean_neighbors
source_label,modis,5,0.2391511650140266,0.0,D,0,0,mean_neighbors
source_label,s2,6,0.19033162604670348,0.0,D,0,0,mean_neighbors
gap_length,2,2,0.4126817109036902,0.0,D,0,0,mean_neighbors
gap_length,3,12,0.1020142052569502,0.0,D,0,0,mean_neighbors
gap_length,4,8,0.18816335446915483,0.0,D,0,0,mean_neighbors
left_distance_bin,16-30,20,0.16460226234487985,0.0,D,0,0,mean_neighbors
left_distance_bin,31+,2,0.32160585680216197,0.0,D,0,0,mean_neighbors
right_distance_bin,none,22,0.18448192195738047,0.0,D,0,0,mean_neighbors
year,2011,3,0.09467111018961125,1.6,D,0,0,mean_neighbors
year,2013,4,0.26456132949423866,0.0,D,0,0,mean_neighbors
year,2018,4,0.02860417568136704,21.42,D,0,0,mean_neighbors
year,2019,3,0.11203811104303454,0.0,D,0,0,mean_neighbors
year,2022,5,0.26964473769073266,0.0,D,0,0,mean_neighbors
year,2023,3,0.11166657334207815,0.0,D,0,0,mean_neighbors
confidence_bin,medium,8,0.22071259197128865,0.0,D,0,0,mean_neighbors
confidence_bin,high,14,0.1601397522706968,0.0,D,0,0,mean_neighbors
overall,all,22,0.18448192195738047,0.0,D,0,0,linear
seen_polygon,False,22,0.18448192195738047,0.0,D,0,0,linear
crop_type,зерновые,9,0.26739737617688786,0.0,D,0,0,linear
crop_type,озимая пшеница,10,0.08220031848182083,5.34,D,0,0,linear
crop_type,подсолнечник,3,0.11203811104303454,0.0,D,0,0,linear
source_label,landsat,11,0.149367023183175,0.0,D,0,0,linear
source_label,modis,5,0.2391511650140266,0.0,D,0,0,linear
source_label,s2,6,0.19033162604670348,0.0,D,0,0,linear
gap_length,2,2,0.4126817109036902,0.0,D,0,0,linear
gap_length,3,12,0.1020142052569502,0.0,D,0,0,linear
gap_length,4,8,0.18816335446915483,0.0,D,0,0,linear
left_distance_bin,16-30,20,0.16460226234487985,0.0,D,0,0,linear
left_distance_bin,31+,2,0.32160585680216197,0.0,D,0,0,linear
right_distance_bin,none,22,0.18448192195738047,0.0,D,0,0,linear
year,2011,3,0.09467111018961125,1.6,D,0,0,linear
year,2013,4,0.26456132949423866,0.0,D,0,0,linear
year,2018,4,0.02860417568136704,21.42,D,0,0,linear
year,2019,3,0.11203811104303454,0.0,D,0,0,linear
year,2022,5,0.26964473769073266,0.0,D,0,0,linear
year,2023,3,0.11166657334207815,0.0,D,0,0,linear
confidence_bin,medium,8,0.22071259197128865,0.0,D,0,0,linear
confidence_bin,high,14,0.1601397522706968,0.0,D,0,0,linear
overall,all,22,0.22213155702296977,0.0,D,0,0,seasonal_crop
seen_polygon,False,22,0.22213155702296977,0.0,D,0,0,seasonal_crop
crop_type,зерновые,9,0.29745110873638825,0.0,D,0,0,seasonal_crop
crop_type,озимая пшеница,10,0.15765808864175634,0.0,D,0,0,seasonal_crop
crop_type,подсолнечник,3,0.11644489658431621,0.0,D,0,0,seasonal_crop
source_label,landsat,11,0.19264945185034468,0.0,D,0,0,seasonal_crop
source_label,modis,5,0.2919514193071356,0.0,D,0,0,seasonal_crop
source_label,s2,6,0.20457408979878153,0.0,D,0,0,seasonal_crop
gap_length,2,2,0.45758711068646457,0.0,D,0,0,seasonal_crop
gap_length,3,12,0.15308288952155835,0.0,D,0,0,seasonal_crop
gap_length,4,8,0.21953047887931926,0.0,D,0,0,seasonal_crop
left_distance_bin,16-30,20,0.20371698486128906,0.0,D,0,0,seasonal_crop
left_distance_bin,31+,2,0.3574361700642379,0.0,D,0,0,seasonal_crop
right_distance_bin,none,22,0.22213155702296977,0.0,D,0,0,seasonal_crop
year,2011,3,0.24758960227186755,0.0,D,0,0,seasonal_crop
year,2013,4,0.3046090629535467,0.0,D,0,0,seasonal_crop
year,2018,4,0.06000484214235289,12.0,D,0,0,seasonal_crop
year,2019,3,0.11644489658431621,0.0,D,0,0,seasonal_crop
year,2022,5,0.29159826263639116,0.0,D,0,0,seasonal_crop
year,2023,3,0.12943025323854226,0.0,D,0,0,seasonal_crop
confidence_bin,medium,8,0.24734188787606776,0.0,D,0,0,seasonal_crop
confidence_bin,high,14,0.20634737593525165,0.0,D,0,0,seasonal_crop
overall,all,22,0.18448192195738047,0.0,D,0,0,pchip
seen_polygon,False,22,0.18448192195738047,0.0,D,0,0,pchip
crop_type,зерновые,9,0.26739737617688786,0.0,D,0,0,pchip
crop_type,озимая пшеница,10,0.08220031848182083,5.34,D,0,0,pchip
crop_type,подсолнечник,3,0.11203811104303454,0.0,D,0,0,pchip
source_label,landsat,11,0.149367023183175,0.0,D,0,0,pchip
source_label,modis,5,0.2391511650140266,0.0,D,0,0,pchip
source_label,s2,6,0.19033162604670348,0.0,D,0,0,pchip
gap_length,2,2,0.4126817109036902,0.0,D,0,0,pchip
gap_length,3,12,0.1020142052569502,0.0,D,0,0,pchip
gap_length,4,8,0.18816335446915483,0.0,D,0,0,pchip
left_distance_bin,16-30,20,0.16460226234487985,0.0,D,0,0,pchip
left_distance_bin,31+,2,0.32160585680216197,0.0,D,0,0,pchip
right_distance_bin,none,22,0.18448192195738047,0.0,D,0,0,pchip
year,2011,3,0.09467111018961125,1.6,D,0,0,pchip
year,2013,4,0.26456132949423866,0.0,D,0,0,pchip
year,2018,4,0.02860417568136704,21.42,D,0,0,pchip
year,2019,3,0.11203811104303454,0.0,D,0,0,pchip
year,2022,5,0.26964473769073266,0.0,D,0,0,pchip
year,2023,3,0.11166657334207815,0.0,D,0,0,pchip
confidence_bin,medium,8,0.22071259197128865,0.0,D,0,0,pchip
confidence_bin,high,14,0.1601397522706968,0.0,D,0,0,pchip
overall,all,22,0.18448192195738047,0.0,D,0,0,akima
seen_polygon,False,22,0.18448192195738047,0.0,D,0,0,akima
crop_type,зерновые,9,0.26739737617688786,0.0,D,0,0,akima
crop_type,озимая пшеница,10,0.08220031848182083,5.34,D,0,0,akima
crop_type,подсолнечник,3,0.11203811104303454,0.0,D,0,0,akima
source_label,landsat,11,0.149367023183175,0.0,D,0,0,akima
source_label,modis,5,0.2391511650140266,0.0,D,0,0,akima
source_label,s2,6,0.19033162604670348,0.0,D,0,0,akima
gap_length,2,2,0.4126817109036902,0.0,D,0,0,akima
gap_length,3,12,0.1020142052569502,0.0,D,0,0,akima
gap_length,4,8,0.18816335446915483,0.0,D,0,0,akima
left_distance_bin,16-30,20,0.16460226234487985,0.0,D,0,0,akima
left_distance_bin,31+,2,0.32160585680216197,0.0,D,0,0,akima
right_distance_bin,none,22,0.18448192195738047,0.0,D,0,0,akima
year,2011,3,0.09467111018961125,1.6,D,0,0,akima
year,2013,4,0.26456132949423866,0.0,D,0,0,akima
year,2018,4,0.02860417568136704,21.42,D,0,0,akima
year,2019,3,0.11203811104303454,0.0,D,0,0,akima
year,2022,5,0.26964473769073266,0.0,D,0,0,akima
year,2023,3,0.11166657334207815,0.0,D,0,0,akima
confidence_bin,medium,8,0.22071259197128865,0.0,D,0,0,akima
confidence_bin,high,14,0.1601397522706968,0.0,D,0,0,akima
overall,all,23,0.06085783305564716,11.74,D,0,1,nearest_left
seen_polygon,False,23,0.06085783305564716,11.74,D,0,1,nearest_left
crop_type,зерновые,2,0.02149306739736091,23.55,D,0,1,nearest_left
crop_type,озимая пшеница,19,0.06497697865550471,10.51,D,0,1,nearest_left
crop_type,подсолнечник,2,0.04495827608022841,16.51,D,0,1,nearest_left
source_label,landsat,10,0.06519589881935782,10.44,D,0,1,nearest_left
source_label,modis,6,0.05310312572026542,14.07,D,0,1,nearest_left
source_label,s2,7,0.06066281565347699,11.8,D,0,1,nearest_left
gap_length,2,6,0.048170717646041306,15.55,D,0,1,nearest_left
gap_length,3,9,0.059558735493163095,12.13,D,0,1,nearest_left
gap_length,4,8,0.07012208053116949,8.96,D,0,1,nearest_left
left_distance_bin,16-30,19,0.06036703402826369,11.89,D,0,1,nearest_left
left_distance_bin,31+,4,0.06313704789433475,11.06,D,0,1,nearest_left
right_distance_bin,none,23,0.06085783305564716,11.74,D,0,1,nearest_left
year,2012,2,0.02149306739736091,23.55,D,0,1,nearest_left
year,2014,9,0.0698704205257224,9.04,D,0,1,nearest_left
year,2020,3,0.06690130094497626,9.93,D,0,1,nearest_left
year,2022,2,0.06691827539133363,9.92,D,0,1,nearest_left
year,2023,4,0.06003940723983882,11.99,D,0,1,nearest_left
year,2024,3,0.034260640639390785,19.72,D,0,1,nearest_left
confidence_bin,medium,5,0.058745132347421576,12.38,D,0,1,nearest_left
confidence_bin,high,18,0.061431801185762566,11.57,D,0,1,nearest_left
overall,all,23,0.06085783305564716,11.74,D,0,1,nearest_right
seen_polygon,False,23,0.06085783305564716,11.74,D,0,1,nearest_right
crop_type,зерновые,2,0.02149306739736091,23.55,D,0,1,nearest_right
crop_type,озимая пшеница,19,0.06497697865550471,10.51,D,0,1,nearest_right
crop_type,подсолнечник,2,0.04495827608022841,16.51,D,0,1,nearest_right
source_label,landsat,10,0.06519589881935782,10.44,D,0,1,nearest_right
source_label,modis,6,0.05310312572026542,14.07,D,0,1,nearest_right
source_label,s2,7,0.06066281565347699,11.8,D,0,1,nearest_right
gap_length,2,6,0.048170717646041306,15.55,D,0,1,nearest_right
gap_length,3,9,0.059558735493163095,12.13,D,0,1,nearest_right
gap_length,4,8,0.07012208053116949,8.96,D,0,1,nearest_right
left_distance_bin,16-30,19,0.06036703402826369,11.89,D,0,1,nearest_right
left_distance_bin,31+,4,0.06313704789433475,11.06,D,0,1,nearest_right
right_distance_bin,none,23,0.06085783305564716,11.74,D,0,1,nearest_right
year,2012,2,0.02149306739736091,23.55,D,0,1,nearest_right
year,2014,9,0.0698704205257224,9.04,D,0,1,nearest_right
year,2020,3,0.06690130094497626,9.93,D,0,1,nearest_right
year,2022,2,0.06691827539133363,9.92,D,0,1,nearest_right
year,2023,4,0.06003940723983882,11.99,D,0,1,nearest_right
year,2024,3,0.034260640639390785,19.72,D,0,1,nearest_right
confidence_bin,medium,5,0.058745132347421576,12.38,D,0,1,nearest_right
confidence_bin,high,18,0.061431801185762566,11.57,D,0,1,nearest_right
overall,all,23,0.06085783305564716,11.74,D,0,1,mean_neighbors
seen_polygon,False,23,0.06085783305564716,11.74,D,0,1,mean_neighbors
crop_type,зерновые,2,0.02149306739736091,23.55,D,0,1,mean_neighbors
crop_type,озимая пшеница,19,0.06497697865550471,10.51,D,0,1,mean_neighbors
crop_type,подсолнечник,2,0.04495827608022841,16.51,D,0,1,mean_neighbors
source_label,landsat,10,0.06519589881935782,10.44,D,0,1,mean_neighbors
source_label,modis,6,0.05310312572026542,14.07,D,0,1,mean_neighbors
source_label,s2,7,0.06066281565347699,11.8,D,0,1,mean_neighbors
gap_length,2,6,0.048170717646041306,15.55,D,0,1,mean_neighbors
gap_length,3,9,0.059558735493163095,12.13,D,0,1,mean_neighbors
gap_length,4,8,0.07012208053116949,8.96,D,0,1,mean_neighbors
left_distance_bin,16-30,19,0.06036703402826369,11.89,D,0,1,mean_neighbors
left_distance_bin,31+,4,0.06313704789433475,11.06,D,0,1,mean_neighbors
right_distance_bin,none,23,0.06085783305564716,11.74,D,0,1,mean_neighbors
year,2012,2,0.02149306739736091,23.55,D,0,1,mean_neighbors
year,2014,9,0.0698704205257224,9.04,D,0,1,mean_neighbors
year,2020,3,0.06690130094497626,9.93,D,0,1,mean_neighbors
year,2022,2,0.06691827539133363,9.92,D,0,1,mean_neighbors
year,2023,4,0.06003940723983882,11.99,D,0,1,mean_neighbors
year,2024,3,0.034260640639390785,19.72,D,0,1,mean_neighbors
confidence_bin,medium,5,0.058745132347421576,12.38,D,0,1,mean_neighbors
confidence_bin,high,18,0.061431801185762566,11.57,D,0,1,mean_neighbors
overall,all,23,0.06085783305564716,11.74,D,0,1,linear
seen_polygon,False,23,0.06085783305564716,11.74,D,0,1,linear
crop_type,зерновые,2,0.02149306739736091,23.55,D,0,1,linear
crop_type,озимая пшеница,19,0.06497697865550471,10.51,D,0,1,linear
crop_type,подсолнечник,2,0.04495827608022841,16.51,D,0,1,linear
source_label,landsat,10,0.06519589881935782,10.44,D,0,1,linear
source_label,modis,6,0.05310312572026542,14.07,D,0,1,linear
source_label,s2,7,0.06066281565347699,11.8,D,0,1,linear
gap_length,2,6,0.048170717646041306,15.55,D,0,1,linear
gap_length,3,9,0.059558735493163095,12.13,D,0,1,linear
gap_length,4,8,0.07012208053116949,8.96,D,0,1,linear
left_distance_bin,16-30,19,0.06036703402826369,11.89,D,0,1,linear
left_distance_bin,31+,4,0.06313704789433475,11.06,D,0,1,linear
right_distance_bin,none,23,0.06085783305564716,11.74,D,0,1,linear
year,2012,2,0.02149306739736091,23.55,D,0,1,linear
year,2014,9,0.0698704205257224,9.04,D,0,1,linear
year,2020,3,0.06690130094497626,9.93,D,0,1,linear
year,2022,2,0.06691827539133363,9.92,D,0,1,linear
year,2023,4,0.06003940723983882,11.99,D,0,1,linear
year,2024,3,0.034260640639390785,19.72,D,0,1,linear
confidence_bin,medium,5,0.058745132347421576,12.38,D,0,1,linear
confidence_bin,high,18,0.061431801185762566,11.57,D,0,1,linear
overall,all,23,0.07641855098992983,7.07,D,0,1,seasonal_crop
seen_polygon,False,23,0.07641855098992983,7.07,D,0,1,seasonal_crop
crop_type,зерновые,2,0.01131745030853098,26.6,D,0,1,seasonal_crop
crop_type,озимая пшеница,19,0.0833069168288968,5.01,D,0,1,seasonal_crop
crop_type,подсолнечник,2,0.033153496889782655,20.05,D,0,1,seasonal_crop
source_label,landsat,10,0.03989325977332725,18.03,D,0,1,seasonal_crop
source_label,modis,6,0.07865610746865423,6.4,D,0,1,seasonal_crop
source_label,s2,7,0.10775624762004489,0.0,D,0,1,seasonal_crop
gap_length,2,6,0.04806569681653433,15.58,D,0,1,seasonal_crop
gap_length,3,9,0.1032948281255032,0.0,D,0,1,seasonal_crop
gap_length,4,8,0.055255115819897616,13.42,D,0,1,seasonal_crop
left_distance_bin,16-30,19,0.08298446976268606,5.1,D,0,1,seasonal_crop
left_distance_bin,31+,4,0.029467190653855415,21.16,D,0,1,seasonal_crop
right_distance_bin,none,23,0.07641855098992983,7.07,D,0,1,seasonal_crop
year,2012,2,0.01131745030853098,26.6,D,0,1,seasonal_crop
year,2014,9,0.040095230914077434,17.97,D,0,1,seasonal_crop
year,2020,3,0.16671015723289687,0.0,D,0,1,seasonal_crop
year,2022,2,0.07552280843473778,7.34,D,0,1,seasonal_crop
year,2023,4,0.0684543154917528,9.46,D,0,1,seasonal_crop
year,2024,3,0.044952842970499854,16.51,D,0,1,seasonal_crop
confidence_bin,medium,5,0.04709109320228645,15.87,D,0,1,seasonal_crop
confidence_bin,high,18,0.08274036641449212,5.18,D,0,1,seasonal_crop
overall,all,23,0.06085783305564716,11.74,D,0,1,pchip
seen_polygon,False,23,0.06085783305564716,11.74,D,0,1,pchip
crop_type,зерновые,2,0.02149306739736091,23.55,D,0,1,pchip
crop_type,озимая пшеница,19,0.06497697865550471,10.51,D,0,1,pchip
crop_type,подсолнечник,2,0.04495827608022841,16.51,D,0,1,pchip
source_label,landsat,10,0.06519589881935782,10.44,D,0,1,pchip
source_label,modis,6,0.05310312572026542,14.07,D,0,1,pchip
source_label,s2,7,0.06066281565347699,11.8,D,0,1,pchip
gap_length,2,6,0.048170717646041306,15.55,D,0,1,pchip
gap_length,3,9,0.059558735493163095,12.13,D,0,1,pchip
gap_length,4,8,0.07012208053116949,8.96,D,0,1,pchip
left_distance_bin,16-30,19,0.06036703402826369,11.89,D,0,1,pchip
left_distance_bin,31+,4,0.06313704789433475,11.06,D,0,1,pchip
right_distance_bin,none,23,0.06085783305564716,11.74,D,0,1,pchip
year,2012,2,0.02149306739736091,23.55,D,0,1,pchip
year,2014,9,0.0698704205257224,9.04,D,0,1,pchip
year,2020,3,0.06690130094497626,9.93,D,0,1,pchip
year,2022,2,0.06691827539133363,9.92,D,0,1,pchip
year,2023,4,0.06003940723983882,11.99,D,0,1,pchip
year,2024,3,0.034260640639390785,19.72,D,0,1,pchip
confidence_bin,medium,5,0.058745132347421576,12.38,D,0,1,pchip
confidence_bin,high,18,0.061431801185762566,11.57,D,0,1,pchip
overall,all,23,0.06085783305564716,11.74,D,0,1,akima
seen_polygon,False,23,0.06085783305564716,11.74,D,0,1,akima
crop_type,зерновые,2,0.02149306739736091,23.55,D,0,1,akima
crop_type,озимая пшеница,19,0.06497697865550471,10.51,D,0,1,akima
crop_type,подсолнечник,2,0.04495827608022841,16.51,D,0,1,akima
source_label,landsat,10,0.06519589881935782,10.44,D,0,1,akima
source_label,modis,6,0.05310312572026542,14.07,D,0,1,akima
source_label,s2,7,0.06066281565347699,11.8,D,0,1,akima
gap_length,2,6,0.048170717646041306,15.55,D,0,1,akima
gap_length,3,9,0.059558735493163095,12.13,D,0,1,akima
gap_length,4,8,0.07012208053116949,8.96,D,0,1,akima
left_distance_bin,16-30,19,0.06036703402826369,11.89,D,0,1,akima
left_distance_bin,31+,4,0.06313704789433475,11.06,D,0,1,akima
right_distance_bin,none,23,0.06085783305564716,11.74,D,0,1,akima
year,2012,2,0.02149306739736091,23.55,D,0,1,akima
year,2014,9,0.0698704205257224,9.04,D,0,1,akima
year,2020,3,0.06690130094497626,9.93,D,0,1,akima
year,2022,2,0.06691827539133363,9.92,D,0,1,akima
year,2023,4,0.06003940723983882,11.99,D,0,1,akima
year,2024,3,0.034260640639390785,19.72,D,0,1,akima
confidence_bin,medium,5,0.058745132347421576,12.38,D,0,1,akima
confidence_bin,high,18,0.061431801185762566,11.57,D,0,1,akima
overall,all,26,0.08285966244789539,5.14,D,0,2,nearest_left
seen_polygon,False,26,0.08285966244789539,5.14,D,0,2,nearest_left
crop_type,зерновые,10,0.09813722311677382,0.56,D,0,2,nearest_left
crop_type,озимая пшеница,16,0.07167621187270913,8.5,D,0,2,nearest_left
source_label,landsat,12,0.0808607820832038,5.74,D,0,2,nearest_left
source_label,modis,11,0.09317142328040849,2.05,D,0,2,nearest_left
source_label,s2,3,0.03897506450327066,18.31,D,0,2,nearest_left
gap_length,3,18,0.09460937202214112,1.62,D,0,2,nearest_left
gap_length,4,8,0.046626194684195675,16.01,D,0,2,nearest_left
left_distance_bin,16-30,17,0.08030386668493546,5.91,D,0,2,nearest_left
left_distance_bin,31+,9,0.08748379412343002,3.75,D,0,2,nearest_left
right_distance_bin,none,26,0.08285966244789539,5.14,D,0,2,nearest_left
year,2010,3,0.039968613796338454,18.01,D,0,2,nearest_left
year,2011,3,0.0463092970549897,16.11,D,0,2,nearest_left
year,2012,3,0.04059198224714948,17.82,D,0,2,nearest_left
year,2013,3,0.16895842198841574,0.0,D,0,2,nearest_left
year,2015,4,0.053656746975480486,13.9,D,0,2,nearest_left
year,2018,3,0.046320978556447574,16.1,D,0,2,nearest_left
year,2021,4,0.03832698221183478,18.5,D,0,2,nearest_left
year,2023,3,0.1327526576985181,0.0,D,0,2,nearest_left
confidence_bin,medium,13,0.09756557715860953,0.73,D,0,2,nearest_left
confidence_bin,high,13,0.06490304673638782,10.53,D,0,2,nearest_left
overall,all,26,0.08285966244789539,5.14,D,0,2,nearest_right
seen_polygon,False,26,0.08285966244789539,5.14,D,0,2,nearest_right
crop_type,зерновые,10,0.09813722311677382,0.56,D,0,2,nearest_right
crop_type,озимая пшеница,16,0.07167621187270913,8.5,D,0,2,nearest_right
source_label,landsat,12,0.0808607820832038,5.74,D,0,2,nearest_right
source_label,modis,11,0.09317142328040849,2.05,D,0,2,nearest_right
source_label,s2,3,0.03897506450327066,18.31,D,0,2,nearest_right
gap_length,3,18,0.09460937202214112,1.62,D,0,2,nearest_right
gap_length,4,8,0.046626194684195675,16.01,D,0,2,nearest_right
left_distance_bin,16-30,17,0.08030386668493546,5.91,D,0,2,nearest_right
left_distance_bin,31+,9,0.08748379412343002,3.75,D,0,2,nearest_right
right_distance_bin,none,26,0.08285966244789539,5.14,D,0,2,nearest_right
year,2010,3,0.039968613796338454,18.01,D,0,2,nearest_right
year,2011,3,0.0463092970549897,16.11,D,0,2,nearest_right
year,2012,3,0.04059198224714948,17.82,D,0,2,nearest_right
year,2013,3,0.16895842198841574,0.0,D,0,2,nearest_right
year,2015,4,0.053656746975480486,13.9,D,0,2,nearest_right
year,2018,3,0.046320978556447574,16.1,D,0,2,nearest_right
year,2021,4,0.03832698221183478,18.5,D,0,2,nearest_right
year,2023,3,0.1327526576985181,0.0,D,0,2,nearest_right
confidence_bin,medium,13,0.09756557715860953,0.73,D,0,2,nearest_right
confidence_bin,high,13,0.06490304673638782,10.53,D,0,2,nearest_right
overall,all,26,0.08285966244789539,5.14,D,0,2,mean_neighbors
seen_polygon,False,26,0.08285966244789539,5.14,D,0,2,mean_neighbors
crop_type,зерновые,10,0.09813722311677382,0.56,D,0,2,mean_neighbors
crop_type,озимая пшеница,16,0.07167621187270913,8.5,D,0,2,mean_neighbors
source_label,landsat,12,0.0808607820832038,5.74,D,0,2,mean_neighbors
source_label,modis,11,0.09317142328040849,2.05,D,0,2,mean_neighbors
source_label,s2,3,0.03897506450327066,18.31,D,0,2,mean_neighbors
gap_length,3,18,0.09460937202214112,1.62,D,0,2,mean_neighbors
gap_length,4,8,0.046626194684195675,16.01,D,0,2,mean_neighbors
left_distance_bin,16-30,17,0.08030386668493546,5.91,D,0,2,mean_neighbors
left_distance_bin,31+,9,0.08748379412343002,3.75,D,0,2,mean_neighbors
right_distance_bin,none,26,0.08285966244789539,5.14,D,0,2,mean_neighbors
year,2010,3,0.039968613796338454,18.01,D,0,2,mean_neighbors
year,2011,3,0.0463092970549897,16.11,D,0,2,mean_neighbors
year,2012,3,0.04059198224714948,17.82,D,0,2,mean_neighbors
year,2013,3,0.16895842198841574,0.0,D,0,2,mean_neighbors
year,2015,4,0.053656746975480486,13.9,D,0,2,mean_neighbors
year,2018,3,0.046320978556447574,16.1,D,0,2,mean_neighbors
year,2021,4,0.03832698221183478,18.5,D,0,2,mean_neighbors
year,2023,3,0.1327526576985181,0.0,D,0,2,mean_neighbors
confidence_bin,medium,13,0.09756557715860953,0.73,D,0,2,mean_neighbors
confidence_bin,high,13,0.06490304673638782,10.53,D,0,2,mean_neighbors
overall,all,26,0.08285966244789539,5.14,D,0,2,linear
seen_polygon,False,26,0.08285966244789539,5.14,D,0,2,linear
crop_type,зерновые,10,0.09813722311677382,0.56,D,0,2,linear
crop_type,озимая пшеница,16,0.07167621187270913,8.5,D,0,2,linear
source_label,landsat,12,0.0808607820832038,5.74,D,0,2,linear
source_label,modis,11,0.09317142328040849,2.05,D,0,2,linear
source_label,s2,3,0.03897506450327066,18.31,D,0,2,linear
gap_length,3,18,0.09460937202214112,1.62,D,0,2,linear
gap_length,4,8,0.046626194684195675,16.01,D,0,2,linear
left_distance_bin,16-30,17,0.08030386668493546,5.91,D,0,2,linear
left_distance_bin,31+,9,0.08748379412343002,3.75,D,0,2,linear
right_distance_bin,none,26,0.08285966244789539,5.14,D,0,2,linear
year,2010,3,0.039968613796338454,18.01,D,0,2,linear
year,2011,3,0.0463092970549897,16.11,D,0,2,linear
year,2012,3,0.04059198224714948,17.82,D,0,2,linear
year,2013,3,0.16895842198841574,0.0,D,0,2,linear
year,2015,4,0.053656746975480486,13.9,D,0,2,linear
year,2018,3,0.046320978556447574,16.1,D,0,2,linear
year,2021,4,0.03832698221183478,18.5,D,0,2,linear
