anon_polygon_id,start,end,duration_days,n_points,n_observed,min_z,mean_z,negative_area,confidence,severity,level,reason_codes,explanation
AOI-0030,2015-09-30,2015-10-16,16,2,2,-2.4491997592958126,-1.7728470406253938,1.4187015923834085,0.75,1.064,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2015-09-30 по 2015-10-16 (16 дн.) NDVI поля AOI-0030 был ниже собственной исторической нормы, минимум z = -2.45. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0027,2019-09-15,2019-09-28,13,2,2,-1.5671009311864228,-1.358681629122615,1.3771040279864133,0.75,1.0328,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2019-09-15 по 2019-09-28 (13 дн.) NDVI поля AOI-0027 был ниже собственной исторической нормы, минимум z = -1.57. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0015,2017-08-14,2017-08-24,10,4,4,-1.3304299780666042,-1.2411003182236011,1.0040359098690135,1.0,1.004,угнетение,повышенная температура (выше 80-го перцентиля),"С 2017-08-14 по 2017-08-24 (10 дн.) NDVI поля AOI-0015 был ниже собственной исторической нормы, минимум z = -1.33. Совпадения: повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0037,2018-06-29,2018-07-12,13,4,4,-1.6964861706568093,-1.4878421840170888,0.9993519410922644,1.0,0.9994,угнетение,повышенная температура (выше 80-го перцентиля),"С 2018-06-29 по 2018-07-12 (13 дн.) NDVI поля AOI-0037 был ниже собственной исторической нормы, минимум z = -1.70. Совпадения: повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0030,2014-06-10,2014-06-26,16,2,2,-2.3155153898693843,-1.9292227142201934,1.331982661439091,0.75,0.999,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2014-06-10 по 2014-06-26 (16 дн.) NDVI поля AOI-0030 был ниже собственной исторической нормы, минимум z = -2.32. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0021,2020-09-04,2020-09-14,10,8,8,-1.7786324494028283,-1.3124764331804246,0.9984666070965726,1.0,0.9985,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2020-09-04 по 2020-09-14 (10 дн.) NDVI поля AOI-0021 был ниже собственной исторической нормы, минимум z = -1.78. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
AOI-0037,2015-04-07,2015-04-15,8,3,3,-2.581725644529086,-2.0701898455677075,1.0470644461956342,0.95,0.9947,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2015-04-07 по 2015-04-15 (8 дн.) NDVI поля AOI-0037 был ниже собственной исторической нормы, минимум z = -2.58. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0002,2020-10-17,2020-10-27,10,3,3,-1.6118634830046275,-1.3556798429462589,1.0311696129794967,0.95,0.9796,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2020-10-17 по 2020-10-27 (10 дн.) NDVI поля AOI-0002 был ниже собственной исторической нормы, минимум z = -1.61. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0025,2019-09-15,2019-09-28,13,4,3,-2.1864546205260735,-1.8074085667271724,0.9787396123817642,1.0,0.9787,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2019-09-15 по 2019-09-28 (13 дн.) NDVI поля AOI-0025 был ниже собственной исторической нормы, минимум z = -2.19. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0053,2013-07-03,2013-07-12,9,5,5,-2.8002929159578325,-1.952473019306116,0.9713523594563833,1.0,0.9714,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2013-07-03 по 2013-07-12 (9 дн.) NDVI поля AOI-0053 был ниже собственной исторической нормы, минимум z = -2.80. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0022,2013-04-07,2013-04-16,9,3,3,-1.8666215691597712,-1.4438906937229763,1.0118296910244458,0.95,0.9612,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2013-04-07 по 2013-04-16 (9 дн.) NDVI поля AOI-0022 был ниже собственной исторической нормы, минимум z = -1.87. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0027,2013-08-21,2013-08-29,8,2,2,-4.817116474587925,-2.936903863326279,1.2747575089957315,0.75,0.9561,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2013-08-21 по 2013-08-29 (8 дн.) NDVI поля AOI-0027 был ниже собственной исторической нормы, минимум z = -4.82. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0022,2015-07-02,2015-07-11,9,2,2,-1.3325821288098807,-1.298273549596487,1.2584105333819955,0.75,0.9438,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2015-07-02 по 2015-07-11 (9 дн.) NDVI поля AOI-0022 был ниже собственной исторической нормы, минимум z = -1.33. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0039,2015-04-07,2015-04-15,8,3,3,-2.8166896449946672,-2.3923709573754817,0.978979438680282,0.95,0.93,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2015-04-07 по 2015-04-15 (8 дн.) NDVI поля AOI-0039 был ниже собственной исторической нормы, минимум z = -2.82. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0025,2024-10-11,2024-10-26,15,3,2,-2.4813588646238602,-1.7129400176137166,1.1492183579782953,0.8,0.9194,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2024-10-11 по 2024-10-26 (15 дн.) NDVI поля AOI-0025 был ниже собственной исторической нормы, минимум z = -2.48. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0003,2024-07-05,2024-07-13,8,4,4,-1.4131632828527612,-1.3010015677849762,0.893263389617717,1.0,0.8933,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2024-07-05 по 2024-07-13 (8 дн.) NDVI поля AOI-0003 был ниже собственной исторической нормы, минимум z = -1.41. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0047,2017-08-01,2017-08-11,10,5,5,-1.6130296136240565,-1.3795841822859434,0.8810030247811094,1.0,0.881,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2017-08-01 по 2017-08-11 (10 дн.) NDVI поля AOI-0047 был ниже собственной исторической нормы, минимум z = -1.61. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
AOI-0021,2018-10-16,2018-10-30,14,2,2,-2.256291288646546,-1.7674880954664356,1.1378209784852382,0.75,0.8534,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2018-10-16 по 2018-10-30 (14 дн.) NDVI поля AOI-0021 был ниже собственной исторической нормы, минимум z = -2.26. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0071,2013-07-13,2013-07-21,8,3,3,-4.242742308469611,-2.410793147279683,0.890572485775189,0.95,0.846,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2013-07-13 по 2013-07-21 (8 дн.) NDVI поля AOI-0071 был ниже собственной исторической нормы, минимум z = -4.24. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0020,2014-08-25,2014-09-02,8,3,3,-2.0633263280316423,-1.634588590119608,0.889864640765829,0.95,0.8454,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2014-08-25 по 2014-09-02 (8 дн.) NDVI поля AOI-0020 был ниже собственной исторической нормы, минимум z = -2.06. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0055,2014-08-29,2014-09-14,16,3,3,-1.7014406995290203,-1.4980925207648779,0.8818752935815373,0.95,0.8378,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2014-08-29 по 2014-09-14 (16 дн.) NDVI поля AOI-0055 был ниже собственной исторической нормы, минимум z = -1.70. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0076,2019-08-14,2019-08-22,8,3,3,-1.7477928195815986,-1.3309551848144565,0.8797471582753145,0.95,0.8358,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2019-08-14 по 2019-08-22 (8 дн.) NDVI поля AOI-0076 был ниже собственной исторической нормы, минимум z = -1.75. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0003,2013-07-04,2013-07-12,8,2,2,-1.3399162207794906,-1.2112490358060617,1.1132656724770507,0.75,0.8349,угнетение,повышенная температура (выше 80-го перцентиля),"С 2013-07-04 по 2013-07-12 (8 дн.) NDVI поля AOI-0003 был ниже собственной исторической нормы, минимум z = -1.34. Совпадения: повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0008,2013-04-07,2013-04-16,9,2,2,-2.4287807381944115,-2.162199837200419,1.1106630385827774,0.75,0.833,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2013-04-07 по 2013-04-16 (9 дн.) NDVI поля AOI-0008 был ниже собственной исторической нормы, минимум z = -2.43. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0027,2014-07-15,2014-07-23,8,2,2,-1.3479149428489403,-1.2972838378323794,1.103720230056226,0.75,0.8278,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2014-07-15 по 2014-07-23 (8 дн.) NDVI поля AOI-0027 был ниже собственной исторической нормы, минимум z = -1.35. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0041,2020-08-15,2020-08-25,10,7,7,-2.2886455162206736,-1.4175339634017274,0.7844339601149453,1.0,0.7844,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2020-08-15 по 2020-08-25 (10 дн.) NDVI поля AOI-0041 был ниже собственной исторической нормы, минимум z = -2.29. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0050,2020-07-15,2020-07-24,9,3,3,-1.3829391816928454,-1.196176128220251,0.820591010561565,0.95,0.7796,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2020-07-15 по 2020-07-24 (9 дн.) NDVI поля AOI-0050 был ниже собственной исторической нормы, минимум z = -1.38. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0005,2018-06-01,2018-06-10,9,3,2,-1.3364064760090335,-1.2459044662595413,0.9743579436082288,0.8,0.7795,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2018-06-01 по 2018-06-10 (9 дн.) NDVI поля AOI-0005 был ниже собственной исторической нормы, минимум z = -1.34. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
AOI-0055,2018-07-10,2018-07-18,8,3,3,-1.533953617021429,-1.3710157484892262,0.8202479837787677,0.95,0.7792,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2018-07-10 по 2018-07-18 (8 дн.) NDVI поля AOI-0055 был ниже собственной исторической нормы, минимум z = -1.53. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0019,2014-09-17,2014-09-26,9,3,3,-3.0875873402117127,-2.2417070182269234,0.8148728437800153,0.95,0.7741,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2014-09-17 по 2014-09-26 (9 дн.) NDVI поля AOI-0019 был ниже собственной исторической нормы, минимум z = -3.09. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0054,2020-06-14,2020-06-25,11,2,2,-2.092808684801711,-1.9420823878959672,1.0250078370382596,0.75,0.7688,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2020-06-14 по 2020-06-25 (11 дн.) NDVI поля AOI-0054 был ниже собственной исторической нормы, минимум z = -2.09. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0005,2014-10-16,2014-10-27,11,2,2,-2.0142426631872197,-1.808057618828793,1.0239846785312638,0.75,0.768,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2014-10-16 по 2014-10-27 (11 дн.) NDVI поля AOI-0005 был ниже собственной исторической нормы, минимум z = -2.01. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0045,2020-07-16,2020-07-24,8,2,2,-3.4250741565977143,-2.624486824734773,1.0145980281483578,0.75,0.7609,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2020-07-16 по 2020-07-24 (8 дн.) NDVI поля AOI-0045 был ниже собственной исторической нормы, минимум z = -3.43. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0055,2015-09-20,2015-09-28,8,3,3,-2.279536337058668,-1.5167335704715932,0.7960233418639109,0.95,0.7562,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2015-09-20 по 2015-09-28 (8 дн.) NDVI поля AOI-0055 был ниже собственной исторической нормы, минимум z = -2.28. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0036,2013-06-12,2013-06-20,8,3,3,-1.585560948942545,-1.4700945414010078,0.785402180147204,0.95,0.7461,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2013-06-12 по 2013-06-20 (8 дн.) NDVI поля AOI-0036 был ниже собственной исторической нормы, минимум z = -1.59. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0012,2014-09-18,2014-09-26,8,2,2,-2.2263207735110533,-1.7182747564563925,0.966995672248973,0.75,0.7252,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2014-09-18 по 2014-09-26 (8 дн.) NDVI поля AOI-0012 был ниже собственной исторической нормы, минимум z = -2.23. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0030,2014-10-16,2014-10-27,11,2,2,-2.3848709389287226,-1.7587830584188449,0.9471460432354959,0.75,0.7104,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2014-10-16 по 2014-10-27 (11 дн.) NDVI поля AOI-0030 был ниже собственной исторической нормы, минимум z = -2.38. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0008,2018-08-29,2018-09-13,15,3,3,-1.8857853665162208,-1.3650339289318285,0.7315246928817274,0.95,0.6949,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2018-08-29 по 2018-09-13 (15 дн.) NDVI поля AOI-0008 был ниже собственной исторической нормы, минимум z = -1.89. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0054,2013-06-10,2013-06-18,8,2,2,-4.9792511342108385,-3.4151163683896333,0.9204527578111872,0.75,0.6903,критическая,повышенная температура (выше 80-го перцентиля),"С 2013-06-10 по 2013-06-18 (8 дн.) NDVI поля AOI-0054 был ниже собственной исторической нормы, минимум z = -4.98. Совпадения: повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0065,2022-09-18,2022-09-29,11,2,2,-1.5946915622928866,-1.545255243644018,0.8993528603521821,0.75,0.6745,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2022-09-18 по 2022-09-29 (11 дн.) NDVI поля AOI-0065 был ниже собственной исторической нормы, минимум z = -1.59. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0063,2017-09-15,2017-09-25,10,5,5,-1.807217117975353,-1.3878617771472197,0.6742719232883901,1.0,0.6743,угнетение,повышенная температура (выше 80-го перцентиля),"С 2017-09-15 по 2017-09-25 (10 дн.) NDVI поля AOI-0063 был ниже собственной исторической нормы, минимум z = -1.81. Совпадения: повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0052,2018-09-04,2018-09-13,9,3,3,-2.241031936224909,-1.4450337471724406,0.7019756880951309,0.95,0.6669,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2018-09-04 по 2018-09-13 (9 дн.) NDVI поля AOI-0052 был ниже собственной исторической нормы, минимум z = -2.24. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
AOI-0056,2014-10-16,2014-10-26,10,2,2,-2.5425791227533194,-1.9390052154563835,0.8823676793366392,0.75,0.6618,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2014-10-16 по 2014-10-26 (10 дн.) NDVI поля AOI-0056 был ниже собственной исторической нормы, минимум z = -2.54. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0025,2024-08-22,2024-09-01,10,5,5,-2.226352049994761,-1.7601827262250165,0.6608459367847161,1.0,0.6608,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2024-08-22 по 2024-09-01 (10 дн.) NDVI поля AOI-0025 был ниже собственной исторической нормы, минимум z = -2.23. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0075,2013-06-01,2013-06-09,8,2,2,-2.9230434586255125,-2.3074335308284644,0.8764519792335119,0.75,0.6573,критическая,повышенная температура (выше 80-го перцентиля),"С 2013-06-01 по 2013-06-09 (8 дн.) NDVI поля AOI-0075 был ниже собственной исторической нормы, минимум z = -2.92. Совпадения: повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0012,2018-08-29,2018-09-13,15,3,2,-1.619216444692041,-1.2841223730727869,0.806721703573515,0.8,0.6454,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2018-08-29 по 2018-09-13 (15 дн.) NDVI поля AOI-0012 был ниже собственной исторической нормы, минимум z = -1.62. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0022,2017-08-01,2017-08-09,8,5,5,-1.4522283920304477,-1.2991177214553464,0.6427525622668577,1.0,0.6428,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2017-08-01 по 2017-08-09 (8 дн.) NDVI поля AOI-0022 был ниже собственной исторической нормы, минимум z = -1.45. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0063,2017-09-30,2017-10-08,8,3,3,-1.6038071303943,-1.2437877485812068,0.6757910930340453,0.95,0.642,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2017-09-30 по 2017-10-08 (8 дн.) NDVI поля AOI-0063 был ниже собственной исторической нормы, минимум z = -1.60. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
AOI-0011,2014-08-25,2014-09-02,8,3,3,-2.194757295009049,-1.7734419640327175,0.6714515372601376,0.95,0.6379,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2014-08-25 по 2014-09-02 (8 дн.) NDVI поля AOI-0011 был ниже собственной исторической нормы, минимум z = -2.19. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0071,2013-06-27,2013-07-06,9,3,3,-1.7239024155086042,-1.3151916979932246,0.6667751657997232,0.95,0.6334,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2013-06-27 по 2013-07-06 (9 дн.) NDVI поля AOI-0071 был ниже собственной исторической нормы, минимум z = -1.72. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0012,2020-10-09,2020-10-17,8,5,4,-2.298771854351057,-1.5556237487254132,0.6320658057944505,1.0,0.6321,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2020-10-09 по 2020-10-17 (8 дн.) NDVI поля AOI-0012 был ниже собственной исторической нормы, минимум z = -2.30. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0021,2018-09-05,2018-09-13,8,2,2,-1.5581859563400133,-1.2999978519331656,0.8422368876544658,0.75,0.6317,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2018-09-05 по 2018-09-13 (8 дн.) NDVI поля AOI-0021 был ниже собственной исторической нормы, минимум z = -1.56. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
AOI-0009,2014-08-25,2014-09-02,8,3,2,-2.800266021988301,-1.9018295366819158,0.76637142532942,0.8,0.6131,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2014-08-25 по 2014-09-02 (8 дн.) NDVI поля AOI-0009 был ниже собственной исторической нормы, минимум z = -2.80. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0057,2018-07-18,2018-07-26,8,2,1,-1.150274804299913,-1.0767220245986016,1.0092936670735548,0.6,0.6056,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2018-07-18 по 2018-07-26 (8 дн.) NDVI поля AOI-0057 был ниже собственной исторической нормы, минимум z = -1.15. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0076,2014-10-16,2014-10-26,10,2,2,-1.3005857930769174,-1.209277460900268,0.788473628477016,0.75,0.5914,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2014-10-16 по 2014-10-26 (10 дн.) NDVI поля AOI-0076 был ниже собственной исторической нормы, минимум z = -1.30. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0033,2021-09-21,2021-09-29,8,2,2,-3.8179089439801794,-2.781972275098072,0.7735250946031331,0.75,0.5801,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2021-09-21 по 2021-09-29 (8 дн.) NDVI поля AOI-0033 был ниже собственной исторической нормы, минимум z = -3.82. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0029,2019-09-15,2019-09-23,8,3,2,-1.7895962861563817,-1.630417914091612,0.6517712310210095,0.8,0.5214,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2019-09-15 по 2019-09-23 (8 дн.) NDVI поля AOI-0029 был ниже собственной исторической нормы, минимум z = -1.79. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0008,2013-07-13,2013-07-21,8,2,2,-1.7441756731577658,-1.624534491468181,0.6867924569013031,0.75,0.5151,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2013-07-13 по 2013-07-21 (8 дн.) NDVI поля AOI-0008 был ниже собственной исторической нормы, минимум z = -1.74. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0023,2024-09-06,2024-09-16,10,7,7,-1.4718088373805736,-1.2420928262325008,0.5058519973120146,1.0,0.5059,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2024-09-06 по 2024-09-16 (10 дн.) NDVI поля AOI-0023 был ниже собственной исторической нормы, минимум z = -1.47. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0026,2024-07-03,2024-07-11,8,2,2,-1.2528097930780653,-1.2135676941684863,0.6730533947563888,0.75,0.5048,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2024-07-03 по 2024-07-11 (8 дн.) NDVI поля AOI-0026 был ниже собственной исторической нормы, минимум z = -1.25. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0012,2021-07-29,2021-08-08,10,5,5,-3.3621199365332624,-1.7359421786391238,0.5022842915154013,1.0,0.5023,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2021-07-29 по 2021-08-08 (10 дн.) NDVI поля AOI-0012 был ниже собственной исторической нормы, минимум z = -3.36. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0042,2019-07-08,2019-07-17,9,5,5,-2.2533375652209466,-1.48485212026015,0.49623225480763594,1.0,0.4962,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2019-07-08 по 2019-07-17 (9 дн.) NDVI поля AOI-0042 был ниже собственной исторической нормы, минимум z = -2.25. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
